LON,LAT,EEZID,Potential_Farm_Location,MHW,TS_AEP,Cat1_AEP,Cat2_AEP,Cat3_AEP,Cat4_AEP,Cat5_AEP,bathymetry_class
6.75,79.25,744,1,,,,,,,,-100
7.25,53.75,277,1,71.0826797,,,,,,,-30
7.25,54.25,277,1,78.8698807,,,,,,,-30
7.25,55.75,932,1,62.404026,,,,,,,-30
7.25,57.25,578,1,62.7585602,,,,,,,-100
7.25,57.75,578,1,62.7585602,,,,,,,5
7.25,58.25,578,1,64.1197357,,,,,,,5
7.25,61.25,578,1,,,,,,,,5
7.25,62.25,578,1,,,,,,,,-1
7.25,63.75,578,1,,,,,,,,-100
7.25,64.25,578,1,,,,,,,,-100
7.25,64.75,578,1,,,,,,,,-100
7.25,65.25,578,1,,,,,,,,-100
7.25,65.75,578,1,,,,,,,,-100
7.25,66.25,578,1,,,,,,,,-100
7.25,66.75,578,1,,,,,,,,-100
7.25,67.25,578,1,,,,,,,,-100
7.25,67.75,578,1,,,,,,,,-100
7.25,68.25,578,1,,,,,,,,-100
7.25,68.75,578,1,,,,,,,,-100
7.25,69.25,578,1,,,,,,,,-100
7.25,69.75,578,1,,,,,,,,-100
7.25,70.25,578,1,,,,,,,,-100
7.25,70.75,578,1,,,,,,,,-100
7.25,71.25,578,1,,,,,,,,-100
7.25,73.25,744,1,,,,,,,,-100
7.25,73.75,744,1,,,,,,,,-100
7.25,75.25,744,1,,,,,,,,-100
7.25,75.75,744,1,,,,,,,,-100
7.25,76.25,744,1,,,,,,,,-100
7.25,76.75,744,1,,,,,,,,-100
7.25,77.25,744,1,,,,,,,,-100
7.25,77.75,744,1,,,,,,,,-100
7.25,78.25,744,1,,,,,,,,-100
7.25,78.75,744,1,,,,,,,,-100
7.25,79.25,744,1,,,,,,,,-100
7.75,54.25,277,1,71.0826797,,,,,,,-10
7.75,55.75,932,1,62.404026,,,,,,,-30
7.75,63.25,578,1,,,,,,,,-100
7.75,63.75,578,1,,,,,,,,-100
7.75,64.25,578,1,,,,,,,,-100
7.75,64.75,578,1,,,,,,,,-100
7.75,65.25,578,1,,,,,,,,-100
7.75,65.75,578,1,,,,,,,,-100
7.75,66.25,578,1,,,,,,,,-100
7.75,66.75,578,1,,,,,,,,-100
7.75,67.25,578,1,,,,,,,,-100
7.75,67.75,578,1,,,,,,,,-100
7.75,68.25,578,1,,,,,,,,-100
7.75,68.75,578,1,,,,,,,,-100
7.75,69.25,578,1,,,,,,,,-100
7.75,69.75,578,1,,,,,,,,-100
7.75,75.25,744,1,,,,,,,,-100
7.75,75.75,744,1,,,,,,,,-100
7.75,76.25,744,1,,,,,,,,-100
7.75,76.75,744,1,,,,,,,,-100
7.75,78.25,744,1,,,,,,,,-100
7.75,78.75,744,1,,,,,,,,-100
7.75,79.25,744,1,,,,,,,,-100
8.25,56.75,932,1,64.8688812,,,,,,,-30
8.25,63.25,578,1,,,,,,,,-100
8.25,63.75,578,1,,,,,,,,-100
8.25,64.25,578,1,,,,,,,,-100
8.25,64.75,578,1,,,,,,,,-100
8.25,65.25,578,1,,,,,,,,-100
8.25,65.75,578,1,,,,,,,,-100
8.25,66.25,578,1,,,,,,,,-100
8.25,66.75,578,1,,,,,,,,-100
8.25,67.25,578,1,,,,,,,,-100
8.25,67.75,578,1,,,,,,,,-100
8.25,68.25,578,1,,,,,,,,-100
8.25,68.75,578,1,,,,,,,,-100
8.25,69.25,578,1,,,,,,,,-100
8.25,69.75,578,1,,,,,,,,-100
8.25,75.25,744,1,,,,,,,,-100
8.25,75.75,744,1,,,,,,,,-100
8.25,76.25,744,1,,,,,,,,-100
8.25,76.75,744,1,,,,,,,,-100
8.25,78.25,744,1,,,,,,,,-100
8.25,78.75,744,1,,,,,,,,-100
8.25,79.25,744,1,,,,,,,,-100
8.75,54.75,277,1,71.3965683,,,,,,,1
8.75,55.25,932,1,71.3965683,,,,,,,5
8.75,58.25,578,1,77.9538879,,,,,,,5
8.75,63.75,578,1,,,,,,,,-100
8.75,64.25,578,1,,,,,,,,-100
8.75,64.75,578,1,,,,,,,,-100
8.75,65.25,578,1,,,,,,,,-100
8.75,65.75,578,1,,,,,,,,-100
8.75,66.25,578,1,,,,,,,,-100
8.75,66.75,578,1,,,,,,,,-100
8.75,67.25,578,1,,,,,,,,-100
8.75,67.75,578,1,,,,,,,,-100
8.75,68.25,578,1,,,,,,,,-100
8.75,68.75,578,1,,,,,,,,-100
8.75,75.25,744,1,,,,,,,,-100
8.75,75.75,744,1,,,,,,,,-100
8.75,76.25,744,1,,,,,,,,-100
8.75,76.75,744,1,,,,,,,,-100
8.75,78.25,744,1,,,,,,,,-100
8.75,78.75,744,1,,,,,,,,-100
8.75,79.25,744,1,,,,,,,,-100
9.25,63.75,578,1,,,,,,,,-100
9.25,64.25,578,1,,,,,,,,-100
9.25,64.75,578,1,,,,,,,,-100
9.25,65.25,578,1,,,,,,,,-100
9.25,65.75,578,1,,,,,,,,-100
9.25,66.25,578,1,,,,,,,,-100
9.25,66.75,578,1,,,,,,,,-100
9.25,67.25,578,1,,,,,,,,-100
9.25,67.75,578,1,,,,,,,,-100
9.25,68.25,578,1,,,,,,,,-100
9.25,68.75,578,1,,,,,,,,-100
9.25,75.25,744,1,,,,,,,,-100
9.25,75.75,744,1,,,,,,,,-100
9.25,78.25,744,1,,,,,,,,-100
9.25,78.75,744,1,,,,,,,,-100
9.25,79.25,744,1,,,,,,,,-100
9.25,79.75,744,1,,,,,,,,-100
9.75,53.75,277,1,,,,,,,,1
9.75,58.75,578,1,77.9538879,,,,,,,5
9.75,63.75,578,1,,,,,,,,-100
9.75,64.25,578,1,,,,,,,,-100
9.75,64.75,578,1,,,,,,,,-100
9.75,65.25,578,1,,,,,,,,-100
9.75,65.75,578,1,,,,,,,,-100
9.75,66.25,578,1,,,,,,,,-100
9.75,66.75,578,1,,,,,,,,-100
9.75,67.25,578,1,,,,,,,,-100
9.75,67.75,578,1,,,,,,,,-100
9.75,68.25,578,1,,,,,,,,-100
9.75,68.75,578,1,,,,,,,,-100
9.75,69.25,578,1,,,,,,,,-100
9.75,69.75,578,1,,,,,,,,-100
9.75,71.25,578,1,,,,,,,,-100
9.75,71.75,578,1,,,,,,,,-100
9.75,72.75,744,1,,,,,,,,-100
9.75,73.25,744,1,,,,,,,,-100
9.75,73.75,744,1,,,,,,,,-100
9.75,74.25,744,1,,,,,,,,-100
9.75,74.75,744,1,,,,,,,,-100
9.75,75.25,744,1,,,,,,,,-100
9.75,75.75,744,1,,,,,,,,-100
9.75,77.25,744,1,,,,,,,,-100
9.75,77.75,744,1,,,,,,,,-100
9.75,78.25,744,1,,,,,,,,-100
9.75,78.75,744,1,,,,,,,,-50
10.25,57.75,932,1,78.0118408,,,,,,,-100
10.25,59.25,578,1,78.0118408,,,,,,,5
10.25,64.25,578,1,,,,,,,,-100
10.25,64.75,578,1,,,,,,,,-100
10.25,65.25,578,1,,,,,,,,-100
10.25,65.75,578,1,,,,,,,,-100
10.25,66.25,578,1,,,,,,,,-100
10.25,66.75,578,1,,,,,,,,-100
10.25,67.25,578,1,,,,,,,,-100
10.25,67.75,578,1,,,,,,,,-100
10.25,68.25,578,1,,,,,,,,-100
10.25,68.75,578,1,,,,,,,,-100
10.25,69.25,578,1,,,,,,,,-100
10.25,69.75,578,1,,,,,,,,-100
10.25,71.25,578,1,,,,,,,,-100
10.25,71.75,578,1,,,,,,,,-100
10.25,72.25,578,1,,,,,,,,-100
10.25,72.75,578,1,,,,,,,,-100
10.25,73.25,744,1,,,,,,,,-100
10.25,73.75,744,1,,,,,,,,-100
10.25,74.25,578,1,,,,,,,,-100
10.25,74.75,578,1,,,,,,,,-100
10.25,75.25,578,1,,,,,,,,-100
10.25,75.75,744,1,,,,,,,,-100
10.25,76.25,744,1,,,,,,,,-100
10.25,77.25,744,1,,,,,,,,-100
10.25,77.75,744,1,,,,,,,,-100
10.25,78.25,744,1,,,,,,,,-50
10.25,78.75,744,1,,,,,,,,-50
10.75,59.25,578,1,78.0118408,,,,,,,5
10.75,59.75,578,1,,,,,,,,5
10.75,63.75,578,1,,,,,,,,5
10.75,64.75,578,1,,,,,,,,-100
10.75,65.25,578,1,,,,,,,,-100
10.75,65.75,578,1,,,,,,,,-100
10.75,66.25,578,1,,,,,,,,-100
10.75,66.75,578,1,,,,,,,,-100
10.75,67.25,578,1,,,,,,,,-100
10.75,67.75,578,1,,,,,,,,-100
10.75,68.25,578,1,,,,,,,,-100
10.75,68.75,578,1,,,,,,,,-100
10.75,69.25,578,1,,,,,,,,-100
10.75,69.75,578,1,,,,,,,,-100
10.75,71.25,578,1,,,,,,,,-100
10.75,71.75,578,1,,,,,,,,-100
10.75,72.25,578,1,,,,,,,,-100
10.75,72.75,578,1,,,,,,,,-100
10.75,73.25,578,1,,,,,,,,-100
10.75,73.75,578,1,,,,,,,,-100
10.75,74.25,578,1,,,,,,,,-100
10.75,74.75,578,1,,,,,,,,-100
10.75,75.25,578,1,,,,,,,,-100
10.75,75.75,744,1,,,,,,,,-100
10.75,76.25,744,1,,,,,,,,-100
10.75,76.75,744,1,,,,,,,,-100
10.75,77.25,744,1,,,,,,,,-100
10.75,77.75,744,1,,,,,,,,-100
10.75,78.25,744,1,,,,,,,,-10
10.75,78.75,744,1,,,,,,,,-30
11.25,64.75,578,1,,,,,,,,-50
11.25,65.25,578,1,,,,,,,,-100
11.25,65.75,578,1,,,,,,,,-100
11.25,66.25,578,1,,,,,,,,-100
11.25,66.75,578,1,,,,,,,,-100
11.25,67.25,578,1,,,,,,,,-100
11.25,67.75,578,1,,,,,,,,-100
11.25,68.25,578,1,,,,,,,,-100
11.25,68.75,578,1,,,,,,,,-100
11.25,69.25,578,1,,,,,,,,-100
11.25,69.75,578,1,,,,,,,,-100
11.25,71.25,578,1,,,,,,,,-100
11.25,71.75,578,1,,,,,,,,-100
11.25,72.25,578,1,,,,,,,,-100
11.25,72.75,578,1,,,,,,,,-100
11.25,73.25,578,1,,,,,,,,-100
11.25,73.75,578,1,,,,,,,,-100
11.25,74.25,578,1,,,,,,,,-100
11.25,74.75,578,1,,,,,,,,-100
11.25,75.25,578,1,,,,,,,,-100
11.25,75.75,744,1,,,,,,,,-100
11.25,76.25,744,1,,,,,,,,-100
11.25,76.75,744,1,,,,,,,,-100
11.25,77.25,744,1,,,,,,,,-100
11.25,77.75,744,1,,,,,,,,-100
11.25,78.25,744,1,,,,,,,,-5
11.25,78.75,744,1,,,,,,,,-10
11.75,64.75,578,1,,,,,,,,-30
11.75,65.75,578,1,,,,,,,,-100
11.75,66.25,578,1,,,,,,,,-100
11.75,66.75,578,1,,,,,,,,-100
11.75,67.25,578,1,,,,,,,,-100
11.75,67.75,578,1,,,,,,,,-100
11.75,68.25,578,1,,,,,,,,-100
11.75,68.75,578,1,,,,,,,,-100
11.75,69.25,578,1,,,,,,,,-100
11.75,69.75,578,1,,,,,,,,-100
11.75,72.25,578,1,,,,,,,,-100
11.75,72.75,578,1,,,,,,,,-100
11.75,73.25,578,1,,,,,,,,-100
11.75,73.75,578,1,,,,,,,,-100
11.75,74.25,578,1,,,,,,,,-100
11.75,74.75,578,1,,,,,,,,-100
11.75,75.25,578,1,,,,,,,,-100
11.75,75.75,744,1,,,,,,,,-100
11.75,76.25,744,1,,,,,,,,-100
11.75,76.75,744,1,,,,,,,,-100
11.75,77.25,744,1,,,,,,,,-100
11.75,77.75,744,1,,,,,,,,-30
11.75,78.25,744,1,,,,,,,,1
11.75,78.75,744,1,,,,,,,,5
12.25,56.25,932,1,98.4597168,,,,,,,-30
12.25,65.75,578,1,,,,,,,,-30
12.25,66.25,578,1,,,,,,,,-100
12.25,66.75,578,1,,,,,,,,-100
12.25,67.25,578,1,,,,,,,,-100
12.25,67.75,578,1,,,,,,,,-100
12.25,68.25,578,1,,,,,,,,-100
12.25,68.75,578,1,,,,,,,,-100
12.25,69.25,578,1,,,,,,,,-100
12.25,69.75,578,1,,,,,,,,-100
12.25,72.25,578,1,,,,,,,,-100
12.25,72.75,578,1,,,,,,,,-100
12.25,73.25,578,1,,,,,,,,-100
12.25,73.75,578,1,,,,,,,,-100
12.25,74.25,578,1,,,,,,,,-100
12.25,74.75,578,1,,,,,,,,-100
12.25,75.25,578,1,,,,,,,,-100
12.25,75.75,744,1,,,,,,,,-100
12.25,76.25,744,1,,,,,,,,-100
12.25,76.75,744,1,,,,,,,,-100
12.25,77.25,744,1,,,,,,,,-100
12.25,77.75,744,1,,,,,,,,5
12.25,78.25,744,1,,,,,,,,5
12.25,78.75,744,1,,,,,,,,5
12.75,66.75,578,1,,,,,,,,-100
12.75,67.25,578,1,,,,,,,,-1
12.75,67.75,578,1,,,,,,,,-100
12.75,68.25,578,1,,,,,,,,-100
12.75,68.75,578,1,,,,,,,,-100
12.75,69.25,578,1,,,,,,,,-100
12.75,69.75,578,1,,,,,,,,-100
12.75,70.25,578,1,,,,,,,,-100
12.75,70.75,578,1,,,,,,,,-100
12.75,72.25,578,1,,,,,,,,-100
12.75,72.75,578,1,,,,,,,,-100
12.75,73.25,578,1,,,,,,,,-100
12.75,73.75,578,1,,,,,,,,-100
12.75,74.25,578,1,,,,,,,,-100
12.75,74.75,578,1,,,,,,,,-100
12.75,75.25,578,1,,,,,,,,-100
12.75,75.75,744,1,,,,,,,,-100
12.75,76.25,744,1,,,,,,,,-100
12.75,76.75,744,1,,,,,,,,-100
12.75,77.25,744,1,,,,,,,,-100
12.75,77.75,744,1,,,,,,,,-100
12.75,78.25,744,1,,,,,,,,5
13.25,55.25,914,1,98.4597168,,,,,,,2
13.25,66.75,578,1,,,,,,,,-100
13.25,67.25,578,1,,,,,,,,-100
13.25,67.75,578,1,,,,,,,,-100
13.25,68.25,578,1,,,,,,,,-100
13.25,68.75,578,1,,,,,,,,-100
13.25,69.25,578,1,,,,,,,,-100
13.25,69.75,578,1,,,,,,,,-100
13.25,70.25,578,1,,,,,,,,-100
13.25,70.75,578,1,,,,,,,,-100
13.25,72.25,578,1,,,,,,,,-100
13.25,72.75,578,1,,,,,,,,-100
13.25,73.25,578,1,,,,,,,,-100
13.25,73.75,578,1,,,,,,,,-100
13.25,74.25,578,1,,,,,,,,-100
13.25,74.75,578,1,,,,,,,,-100
13.25,75.25,578,1,,,,,,,,-100
13.25,75.75,744,1,,,,,,,,-100
13.25,76.25,744,1,,,,,,,,-100
13.25,76.75,744,1,,,,,,,,-100
13.25,77.25,744,1,,,,,,,,-30
13.25,77.75,744,1,,,,,,,,2
13.25,78.25,744,1,,,,,,,,5
13.25,79.75,744,1,,,,,,,,-100
13.75,67.25,578,1,,,,,,,,-100
13.75,67.75,578,1,,,,,,,,5
13.75,68.75,578,1,,,,,,,,-100
13.75,69.25,578,1,,,,,,,,-100
13.75,69.75,578,1,,,,,,,,-100
13.75,70.25,578,1,,,,,,,,-100
13.75,70.75,578,1,,,,,,,,-100
13.75,71.25,578,1,,,,,,,,-100
13.75,71.75,578,1,,,,,,,,-100
13.75,72.25,578,1,,,,,,,,-100
13.75,72.75,578,1,,,,,,,,-100
13.75,73.25,578,1,,,,,,,,-100
13.75,73.75,578,1,,,,,,,,-100
13.75,74.25,578,1,,,,,,,,-100
13.75,74.75,578,1,,,,,,,,-100
13.75,75.25,578,1,,,,,,,,-100
13.75,75.75,744,1,,,,,,,,-100
13.75,76.25,744,1,,,,,,,,-100
13.75,76.75,744,1,,,,,,,,-100
13.75,77.25,744,1,,,,,,,,-30
13.75,77.75,744,1,,,,,,,,-100
13.75,78.25,744,1,,,,,,,,5
14.25,67.25,578,1,,,,,,,,-100
14.25,67.75,578,1,,,,,,,,-5
14.25,68.25,578,1,,,,,,,,-100
14.25,68.75,578,1,,,,,,,,-100
14.25,69.25,578,1,,,,,,,,-100
14.25,69.75,578,1,,,,,,,,-100
14.25,70.25,578,1,,,,,,,,-100
14.25,70.75,578,1,,,,,,,,-100
14.25,71.25,578,1,,,,,,,,-100
14.25,71.75,578,1,,,,,,,,-100
14.25,72.25,578,1,,,,,,,,-100
14.25,72.75,578,1,,,,,,,,-100
14.25,73.25,578,1,,,,,,,,-100
14.25,73.75,578,1,,,,,,,,-100
14.25,74.25,578,1,,,,,,,,-100
14.25,74.75,578,1,,,,,,,,-100
14.25,75.25,744,1,,,,,,,,-100
14.25,75.75,744,1,,,,,,,,-100
14.25,76.25,744,1,,,,,,,,-100
14.25,76.75,744,1,,,,,,,,-20
14.25,77.25,744,1,,,,,,,,-100
14.25,77.75,744,1,,,,,,,,-100
14.25,78.25,744,1,,,,,,,,5
14.75,67.25,578,1,,,,,,,,-10
14.75,68.25,578,1,,,,,,,,5
14.75,68.75,578,1,,,,,,,,-100
14.75,69.25,578,1,,,,,,,,-100
14.75,69.75,578,1,,,,,,,,-100
14.75,70.25,578,1,,,,,,,,-100
14.75,70.75,578,1,,,,,,,,-100
14.75,71.25,578,1,,,,,,,,-100
14.75,71.75,578,1,,,,,,,,-100
14.75,73.25,578,1,,,,,,,,-100
14.75,73.75,578,1,,,,,,,,-100
14.75,74.25,578,1,,,,,,,,-100
14.75,74.75,578,1,,,,,,,,-100
14.75,75.25,744,1,,,,,,,,-100
14.75,75.75,744,1,,,,,,,,-100
14.75,76.25,744,1,,,,,,,,-100
14.75,76.75,744,1,,,,,,,,-5
14.75,77.25,744,1,,,,,,,,-30
14.75,77.75,744,1,,,,,,,,-100
15.25,67.25,578,1,,,,,,,,5
15.25,67.75,578,1,,,,,,,,-100
15.25,68.25,578,1,,,,,,,,-1
15.25,68.75,578,1,,,,,,,,-50
15.25,69.25,578,1,,,,,,,,-100
15.25,69.75,578,1,,,,,,,,-100
15.25,70.25,578,1,,,,,,,,-100
15.25,70.75,578,1,,,,,,,,-100
15.25,71.25,578,1,,,,,,,,-100
15.25,71.75,578,1,,,,,,,,-100
15.25,73.25,578,1,,,,,,,,-100
15.25,73.75,578,1,,,,,,,,-100
15.25,74.25,578,1,,,,,,,,-100
15.25,74.75,578,1,,,,,,,,-100
15.25,75.25,744,1,,,,,,,,-100
15.25,75.75,744,1,,,,,,,,-100
15.25,76.25,744,1,,,,,,,,-30
15.25,76.75,744,1,,,,,,,,5
15.25,78.75,744,1,,,,,,,,5
15.75,69.25,578,1,,,,,,,,-100
15.75,69.75,578,1,,,,,,,,-100
15.75,70.25,578,1,,,,,,,,-100
15.75,70.75,578,1,,,,,,,,-100
15.75,71.25,578,1,,,,,,,,-100
15.75,71.75,578,1,,,,,,,,-100
15.75,73.25,578,1,,,,,,,,-100
15.75,73.75,578,1,,,,,,,,-100
15.75,74.25,578,1,,,,,,,,-100
15.75,74.75,578,1,,,,,,,,-100
15.75,75.25,744,1,,,,,,,,-100
15.75,75.75,744,1,,,,,,,,-100
15.75,76.25,744,1,,,,,,,,-10
15.75,76.75,744,1,,,,,,,,5
16.25,68.25,578,1,,,,,,,,-30
16.25,69.25,578,1,,,,,,,,-100
16.25,69.75,578,1,,,,,,,,-100
16.25,70.25,578,1,,,,,,,,-100
16.25,70.75,578,1,,,,,,,,-100
16.25,71.25,578,1,,,,,,,,-100
16.25,71.75,578,1,,,,,,,,-100
16.25,73.25,578,1,,,,,,,,-100
16.25,73.75,578,1,,,,,,,,-100
16.25,74.25,578,1,,,,,,,,-100
16.25,74.75,578,1,,,,,,,,-100
16.25,75.25,744,1,,,,,,,,-100
16.25,75.75,744,1,,,,,,,,-100
16.25,76.25,744,1,,,,,,,,1
16.25,76.75,744,1,,,,,,,,5
16.75,68.75,578,1,,,,,,,,-50
16.75,69.25,578,1,,,,,,,,-50
16.75,69.75,578,1,,,,,,,,-100
16.75,70.25,578,1,,,,,,,,-100
16.75,70.75,578,1,,,,,,,,-100
16.75,71.25,578,1,,,,,,,,-100
16.75,71.75,578,1,,,,,,,,-100
16.75,73.25,578,1,,,,,,,,-100
16.75,73.75,578,1,,,,,,,,-100
16.75,74.25,578,1,,,,,,,,-100
16.75,74.75,578,1,,,,,,,,-100
16.75,75.25,744,1,,,,,,,,-100
16.75,75.75,744,1,,,,,,,,-100
16.75,76.25,744,1,,,,,,,,5
16.75,78.75,744,1,,,,,,,,5
17.25,58.75,914,1,112.6955032,,,,,,,5
17.25,68.75,578,1,,,,,,,,-1
17.25,69.75,578,1,,,,,,,,-100
17.25,70.25,578,1,,,,,,,,-100
17.25,70.75,578,1,,,,,,,,-100
17.25,71.25,578,1,,,,,,,,-100
17.25,71.75,578,1,,,,,,,,-100
17.25,73.25,578,1,,,,,,,,-100
17.25,73.75,578,1,,,,,,,,-100
17.25,74.25,578,1,,,,,,,,-100
17.25,74.75,578,1,,,,,,,,-100
17.25,75.25,744,1,,,,,,,,-100
17.25,75.75,744,1,,,,,,,,-100
17.25,76.25,744,1,,,,,,,,1
17.25,76.75,744,1,,,,,,,,5
17.75,61.25,914,1,,,,,,,,-50
17.75,61.75,914,1,,,,,,,,2
17.75,62.25,914,1,,,,,,,,5
17.75,69.25,578,1,,,,,,,,-100
17.75,69.75,578,1,,,,,,,,-100
17.75,70.25,578,1,,,,,,,,-100
17.75,70.75,578,1,,,,,,,,-100
17.75,71.25,578,1,,,,,,,,-100
17.75,71.75,578,1,,,,,,,,-100
17.75,72.25,578,1,,,,,,,,-100
17.75,72.75,578,1,,,,,,,,-100
17.75,73.25,578,1,,,,,,,,-100
17.75,73.75,578,1,,,,,,,,-100
17.75,74.25,578,1,,,,,,,,-100
17.75,74.75,578,1,,,,,,,,-100
17.75,75.25,744,1,,,,,,,,-100
17.75,75.75,744,1,,,,,,,,-100
17.75,76.25,744,1,,,,,,,,-100
17.75,76.75,744,1,,,,,,,,-50
17.75,77.25,744,1,,,,,,,,5
18.25,61.75,914,1,,,,,,,,-50
18.25,62.25,914,1,,,,,,,,5
18.25,69.75,578,1,,,,,,,,-100
18.25,70.25,578,1,,,,,,,,-100
18.25,70.75,578,1,,,,,,,,-100
18.25,71.25,578,1,,,,,,,,-100
18.25,71.75,578,1,,,,,,,,-100
18.25,72.25,578,1,,,,,,,,-100
18.25,72.75,578,1,,,,,,,,-100
18.25,73.25,578,1,,,,,,,,-100
18.25,73.75,578,1,,,,,,,,-100
18.25,74.25,578,1,,,,,,,,-100
18.25,74.75,744,1,,,,,,,,-50
18.25,75.25,744,1,,,,,,,,-100
18.25,75.75,744,1,,,,,,,,-100
18.25,76.25,744,1,,,,,,,,-100
18.25,76.75,744,1,,,,,,,,-100
18.25,77.25,744,1,,,,,,,,5
18.75,61.75,914,1,,,,,,,,-50
18.75,62.25,914,1,,,,,,,,-100
18.75,69.75,578,1,,,,,,,,-20
18.75,70.75,578,1,,,,,,,,-100
18.75,71.25,578,1,,,,,,,,-100
18.75,71.75,578,1,,,,,,,,-100
18.75,73.25,578,1,,,,,,,,-100
18.75,73.75,578,1,,,,,,,,-50
18.75,74.25,744,1,,,,,,,,-50
18.75,74.75,744,1,,,,,,,,-30
18.75,75.25,744,1,,,,,,,,-50
18.75,75.75,744,1,,,,,,,,-100
18.75,76.25,744,1,,,,,,,,-50
18.75,76.75,744,1,,,,,,,,-50
18.75,77.25,744,1,,,,,,,,-50
18.75,77.75,744,1,,,,,,,,5
19.25,60.75,246,1,,,,,,,,-50
19.25,61.25,246,1,,,,,,,,-50
19.25,61.75,246,1,,,,,,,,-50
19.25,62.25,246,1,,,,,,,,-100
19.25,70.25,578,1,,,,,,,,-100
19.25,70.75,578,1,,,,,,,,-100
19.25,71.25,578,1,,,,,,,,-100
19.25,71.75,578,1,,,,,,,,-100
19.25,73.25,744,1,,,,,,,,-100
19.25,73.75,744,1,,,,,,,,-50
19.25,74.25,744,1,,,,,,,,-50
19.25,74.75,744,1,,,,,,,,-20
19.25,75.25,744,1,,,,,,,,-50
19.25,75.75,744,1,,,,,,,,-100
19.25,76.25,744,1,,,,,,,,-100
19.25,76.75,744,1,,,,,,,,-100
19.25,77.25,744,1,,,,,,,,-100
19.25,77.75,744,1,,,,,,,,-50
19.25,78.25,744,1,,,,,,,,5
19.75,60.75,246,1,,,,,,,,-50
19.75,61.25,246,1,,,,,,,,-50
19.75,61.75,246,1,,,,,,,,-50
19.75,62.25,246,1,,,,,,,,-100
19.75,70.25,578,1,,,,,,,,-100
19.75,70.75,578,1,,,,,,,,-100
19.75,71.25,578,1,,,,,,,,-100
19.75,71.75,578,1,,,,,,,,-100
19.75,73.25,578,1,,,,,,,,-100
19.75,73.75,578,1,,,,,,,,-100
19.75,74.25,744,1,,,,,,,,-30
19.75,74.75,744,1,,,,,,,,-30
19.75,75.25,744,1,,,,,,,,-50
19.75,75.75,744,1,,,,,,,,-100
19.75,76.25,744,1,,,,,,,,-100
19.75,76.75,744,1,,,,,,,,-100
19.75,77.25,744,1,,,,,,,,-50
19.75,77.75,744,1,,,,,,,,-50
19.75,78.25,744,1,,,,,,,,5
20.25,60.25,246,1,107.6775742,,,,,,,-30
20.25,60.75,246,1,,,,,,,,-100
20.25,61.25,246,1,,,,,,,,-100
20.25,61.75,246,1,,,,,,,,-100
20.25,62.25,246,1,,,,,,,,-50
20.25,63.75,914,1,,,,,,,,5
20.25,70.25,578,1,,,,,,,,-100
20.25,70.75,578,1,,,,,,,,-100
20.25,71.25,578,1,,,,,,,,-100
20.25,71.75,578,1,,,,,,,,-100
20.25,73.25,578,1,,,,,,,,-100
20.25,73.75,578,1,,,,,,,,-100
20.25,74.25,578,1,,,,,,,,-50
20.25,74.75,578,1,,,,,,,,-30
20.25,75.25,578,1,,,,,,,,-50
20.25,75.75,578,1,,,,,,,,-100
20.25,76.25,744,1,,,,,,,,-100
20.25,76.75,744,1,,,,,,,,-100
20.25,77.25,744,1,,,,,,,,-100
20.25,77.75,744,1,,,,,,,,-50
20.75,60.25,246,1,107.6775742,,,,,,,-50
20.75,61.25,246,1,,,,,,,,-50
20.75,61.75,246,1,,,,,,,,-50
20.75,62.25,246,1,,,,,,,,-20
20.75,70.75,578,1,,,,,,,,-100
20.75,71.25,578,1,,,,,,,,-100
20.75,71.75,578,1,,,,,,,,-100
20.75,73.25,578,1,,,,,,,,-100
20.75,73.75,578,1,,,,,,,,-100
20.75,74.25,578,1,,,,,,,,-50
20.75,74.75,578,1,,,,,,,,-30
20.75,75.25,578,1,,,,,,,,-30
20.75,75.75,744,1,,,,,,,,-100
20.75,76.25,744,1,,,,,,,,-50
20.75,76.75,744,1,,,,,,,,-50
20.75,77.25,744,1,,,,,,,,-30
20.75,77.75,744,1,,,,,,,,-10
21.25,59.75,246,1,107.6775742,,,,,,,-20
21.25,70.25,578,1,,,,,,,,-100
21.25,70.75,578,1,,,,,,,,-100
21.25,71.25,578,1,,,,,,,,-100
21.25,71.75,578,1,,,,,,,,-100
21.25,73.25,578,1,,,,,,,,-100
21.25,73.75,578,1,,,,,,,,-100
21.25,74.25,578,1,,,,,,,,-50
21.25,74.75,578,1,,,,,,,,-30
21.25,75.25,578,1,,,,,,,,-30
21.25,75.75,744,1,,,,,,,,-100
21.25,76.25,744,1,,,,,,,,-50
21.25,76.75,744,1,,,,,,,,-30
21.25,77.25,744,1,,,,,,,,-5
21.25,77.75,744,1,,,,,,,,-30
21.75,59.25,246,1,104.8809433,,,,,,,-5
21.75,70.25,578,1,,,,,,,,-100
21.75,70.75,578,1,,,,,,,,-100
21.75,71.25,578,1,,,,,,,,-100
21.75,71.75,578,1,,,,,,,,-100
21.75,72.25,578,1,,,,,,,,-100
21.75,72.75,578,1,,,,,,,,-100
21.75,73.25,578,1,,,,,,,,-100
21.75,73.75,578,1,,,,,,,,-100
21.75,74.25,578,1,,,,,,,,-100
21.75,74.75,578,1,,,,,,,,-50
21.75,75.25,578,1,,,,,,,,-30
21.75,75.75,744,1,,,,,,,,-100
21.75,76.25,744,1,,,,,,,,-50
21.75,76.75,744,1,,,,,,,,-30
21.75,77.25,744,1,,,,,,,,5
