Unit_ID,Unit_Name,Unit_name_local_script,Fuel_type,Unit_type,Country_Area,Subnational_unit__province__state_,Latitude,Longitude,Location_accuracy,Status,Status_year,Discovery_year,FID_Year,Production_start_year,Operator,Owner,Parent,Onshore_Offshore,Production_Type,Basin,Concession___block,Project_or_complex,Government_unit_ID,Wiki_URL,TS,Cat_1,Cat_2,Cat_3,Cat_4,Cat_5,Bathymetry_class,Bathymetry_GEBCO_1km
OG0018033,Malampaya,,oil and gas,field,Philippines,,11.6348,118.9027,exact,operating,2023,1992,2001,2002,Prime Infrastructure Capital Inc,Prime Infrastructure Capital Inc (45%);Udenna Group (45%);Philippine National Oil Company (10%),Prime Infrastructure Capital Inc (45%);Udenna Group (45%);Philippine National Oil Company (10%),Offshore,Conventional,Palawan,,Malampaya-Camago,,https://www.gem.wiki/Malampaya_Oil_and_Gas_Field_(Philippines),24.2115326,14.517766,3.7244439,0.6646512,0.063945,,-100,-840
OG0020814,Kaiping South,???,oil,field,China,South China Sea,20.85613,116.60676,approximate,discovered,2024,2024,,,CNOOC Limited,CNOOC Limited (100%),CNOOC Limited (100%),Offshore,Conventional,Zhujiangkou,,,,"https://www.gem.wiki/Kaiping_South_Oil_Field_(South_China_Sea,_China)",52.8342171,28.9918537,5.1508679,0.4149542,0.0212738,,-100,-328
OG0020847,Lingshui 36-1,??36-1,oil,field,China,South China Sea,16.87855852,114.8113637,approximate,discovered,2024,2024,,,CNOOC Limited,CNOOC Limited (100%),CNOOC Limited (100%),Offshore,Conventional,,,,,"https://www.gem.wiki/Lingshui_36-1_Oil_Field_(South_China_Sea,_China)",48.3673248,23.4214535,3.472085,0.2913115,0.0295722,,-100,-1339
OG0021131,Huizhou 26-1,??26-1,oil,field,China,South China Sea,20.613686,115.081011,approximate,operating,2023,1990,,1991,CNOOC Huizhou Operating Branch,CNOOC Limited (100%),CNOOC Limited (100%),Offshore,Conventional,Zhujiangkou,Block 16/08,Huizhou Complex,,"https://www.gem.wiki/Huizhou_26-1_Oil_Field_(South_China_Sea,_China)",48.9676819,26.0684013,3.8693376,0.3078602,0.0180297,,-100,-147
OG0021139,Xijiang 23-1,??23-1,oil,field,China,South China Sea,21.394272,115.094583,approximate,operating,2024,2003,,2008,CNOOC Limited,CNOOC Limited (100%),CNOOC Limited (100%),Offshore,Conventional,Zhujiangkou,Xijiang 04,Xijiang,,"https://www.gem.wiki/Xijiang_23-1_Oil_Field_(South_China_Sea,_China)",45.2597313,24.1127434,3.5206378,0.2467391,0.0174918,,-100,-101
OG0021142,Xijiang 24-3 (24-1),??24-3 (24-1),oil,asset,China,South China Sea,21.37289127,114.9057122,approximate,operating,2024,,,2014,CNOOC Limited,CNOOC Limited (100%),CNOOC Limited (100%),Offshore,Conventional,Zhujiangkou,,Huizhou 25-8; Xijiang 24-3,,"https://www.gem.wiki/Xijiang_24-3_(24-1)_Oil_Asset_(South_China_Sea,_China)",44.6617584,23.3768406,3.3503375,0.2205104,0.0167825,,-50,-98
OG0022405,Wilmington - Thums Long Beach Co. (Offshore) (Conventional) (Ranger),,oil and gas,asset,United States,California,33.74991207,-118.1635542,exact,operating,2023,1932,,,Thums Long Beach Co.,Thums Long Beach Co.,,Offshore,Conventional,Los Angeles,,Ranger,849,"https://www.gem.wiki/Wilmington_-_Thums_Long_Beach_Co._(Offshore)_(Conventional)_(Ranger)_Oil_and_Gas_Asset_(California,_United_States)",0.7545071,0.2804715,0.028178,0.015086,,,-20,-11
OG0022522,Wilmington - Thums Long Beach Co. (Offshore) (Unconventional) (Ranger),,oil and gas,asset,United States,California,33.74492264,-118.1620846,exact,operating,2023,1932,,,Thums Long Beach Co.,Thums Long Beach Co.,,Offshore,Unconventional,Los Angeles,,Ranger,849,"https://www.gem.wiki/Wilmington_-_Thums_Long_Beach_Co._(Offshore)_(Unconventional)_(Ranger)_Oil_and_Gas_Asset_(California,_United_States)",0.7545071,0.2804715,0.028178,0.015086,,,-20,-11
OG0014278,EI238 - Arena,,oil and gas,asset,United States,Federal offshore,28.54628571,-91.53042857,exact,operating,2023,1964,,,Arena Offshore,,,Offshore,Unknown,,,,EI238_2628,"https://www.gem.wiki/EI238_-_Arena_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",5.6064987,3.3686519,1.1447558,0.3456937,0.0781225,0.0141115,-30,-40
OG0014576,Bayou Goreau - Castex,,oil and gas,asset,United States,Louisiana,29.19531289,-91.10466008,exact,operating,2024,,,,Castex Energy,,,Offshore,Unknown,Western Gulf,,,760_2656,"https://www.gem.wiki/Bayou_Goreau_-_Castex_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.3974228,3.3092597,1.0306463,0.3021377,0.0814834,,-1,-1
OG0014519,SM073 - Byron,,oil and gas,asset,United States,Federal offshore,28.631,-92.1175,exact,operating,2023,1963,,,Byron Energy,,,Offshore,Unknown,,,,SM073_2961,"https://www.gem.wiki/SM073_-_Byron_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",5.4679265,3.2315948,1.0928866,0.2852652,0.0533091,0.0174052,-30,-38
OG0014577,Atchafalaya Bay - Castex,,oil and gas,asset,United States,Louisiana,29.41959546,-91.47195564,approximate,operating,2020,1951,,,Castex Energy,,,Offshore,Unknown,Western Gulf,,,141_2656,"https://www.gem.wiki/Atchafalaya_Bay_-_Castex_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.3154292,3.1584437,0.9967567,0.2548395,0.0619738,,-1,-1
OG0014579,Oyster Bayou - Castex,,oil and gas,asset,United States,Louisiana,29.28203925,-91.14035352,exact,operating,2024,1967,,,Castex Energy,,,Offshore,Unknown,Western Gulf,,,7190_2656,"https://www.gem.wiki/Oyster_Bayou_-_Castex_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.3500767,3.2303669,1.0064825,0.2941153,0.0595593,,2,-1
OG0014580,Eugene Island Block 18 - Castex,,oil and gas,asset,United States,Louisiana,29.39042764,-91.50201792,exact,operating,2020,1954,,,Castex Energy,,,Offshore,Unknown,Western Gulf,,,3705_2656,"https://www.gem.wiki/Eugene_Island_Block_18_-_Castex_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.3154292,3.1584437,0.9967567,0.2548395,0.0619738,,-1,-3
OG0014788,Eugene Island Block 10 - Contango,,oil and gas,asset,United States,Louisiana,29.39897132,-91.76347171,exact,operating,2022,2007,,,Contango Resources,,,Offshore,Unknown,Western Gulf,,,3699_C365,"https://www.gem.wiki/Eugene_Island_Block_10_-_Contango_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.3650813,3.1219468,0.9769988,0.2785257,0.0611486,0.0146579,-1,-3
OG0014854,SS223 - Cox,,oil and gas,asset,United States,Federal offshore,29.398,-92.013,exact,operating,2023,,,,Cox Operating,,,Offshore,Unknown,,,,SM223_3151,"https://www.gem.wiki/SS223_-_Cox_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",5.3213983,3.2260101,0.9975183,0.2878661,0.0612488,0.0130791,-1,-3
OG0015388,Caillou Island - Hilcorp,,oil and gas,asset,United States,Louisiana,29.10163877,-90.5027649,exact,operating,2024,1930,,,Hilcorp Energy,,,Offshore,Unknown,Western Gulf,,,2184_H032,"https://www.gem.wiki/Caillou_Island_-_Hilcorp_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.7650609,3.4175305,1.1040056,0.3113673,0.074484,0.0172731,-1,-2
OG0015396,Lake Barre - Hilcorp,,oil and gas,asset,United States,Louisiana,29.2053191,-90.48558602,exact,operating,2024,1929,,,Hilcorp Energy,,,Offshore,Unknown,Western Gulf,,,5083_H032,"https://www.gem.wiki/Lake_Barre_-_Hilcorp_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.7967253,3.4005423,1.0699362,0.2894455,0.0667571,0.0173812,-1,-1
OG0015403,Mound Point - Hilcorp,,oil and gas,asset,United States,Louisiana,29.45811672,-91.92797892,exact,operating,2024,1958,,,Hilcorp Energy,,,Offshore,Unknown,Western Gulf,,,6912_H032,"https://www.gem.wiki/Mound_Point_-_Hilcorp_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.2431507,3.1199255,0.9805984,0.2927145,0.0659253,0.0155848,0,-3
OG0015405,Pass Wilson - Hilcorp,,oil and gas,asset,United States,Louisiana,29.09354062,-90.86083998,exact,operating,2024,1958,,,Hilcorp Energy,,,Offshore,Unknown,Western Gulf,,,7243_H032,"https://www.gem.wiki/Pass_Wilson_-_Hilcorp_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.5286517,3.3922753,1.0248591,0.3111199,0.0747534,,-1,-1
OG0015942,"Cote Blanche Bay, West - Perdido",,oil and gas,asset,United States,Louisiana,29.68664431,-91.79673952,exact,operating,2024,1940,,,Perdido Energy Louisiana,,,Offshore,Unknown,Western Gulf,,,2912_P4963,"https://www.gem.wiki/Cote_Blanche_Bay,_West_-_Perdido_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.0563002,3.025717,0.9496518,0.2769268,0.0692963,,0,-1
OG0016366,SS113 - Talos Petroleum,,oil and gas,asset,United States,Federal offshore,28.84685714,-90.84985714,exact,operating,2023,1955,,,Talos Petroleum,,,Offshore,Unknown,,,,SS113_1834,"https://www.gem.wiki/SS113_-_Talos_Petroleum_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",5.7168384,3.4478035,1.0580885,0.3019959,0.0696765,,-10,-15
OG0016422,Atchafalaya Bay - Texas Petroleum Investment,,oil and gas,asset,United States,Louisiana,29.41959546,-91.47195564,exact,operating,2024,1951,,,Texas Petroleum Investment Co.,,,Offshore,Unknown,Western Gulf,,,141_T029,"https://www.gem.wiki/Atchafalaya_Bay_-_Texas_Petroleum_Investment_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.3154292,3.1584437,0.9967567,0.2548395,0.0619738,,-1,-1
OG0016434,Eugene Island Block 18 - Texas Petroleum Investment,,oil and gas,asset,United States,Louisiana,29.38341894,-91.48910631,exact,operating,2024,1954,,,Texas Petroleum Investment Co.,,,Offshore,Unknown,Western Gulf,,,3705_T029,"https://www.gem.wiki/Eugene_Island_Block_18_-_Texas_Petroleum_Investment_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.3154292,3.1584437,0.9967567,0.2548395,0.0619738,,-1,-2
OG0018904,Galveston (GA209) - Arena Offshore,,oil and gas,field,United States,Federal offshore,29.138,-94.533,exact,operating,2023,,,,Arena Offshore,Arena Offshore;San Juan Offshore,San Juan Offshore;Lime Rock Partners llc,Offshore,Unknown,,,,GA209_2628,"https://www.gem.wiki/Galveston_(GA209)_-_Arena_Offshore_Oil_and_Gas_Field_(Federal_offshore,_United_States)",4.7877707,2.8098655,0.9093306,0.2875394,0.0712163,0.0182373,-10,-14
OG0021853,"[Field not stated] - Denbury Onshore, (Offshore)",,oil,asset,United States,Texas,29.68921508,-94.51181516,exact,operating,2023,,,,"Denbury Onshore, Llc","Denbury Onshore, Llc (100%)",Exxon Mobil Corporation (100%),Offshore,Conventional,,,,,"https://www.gem.wiki/Field_not_stated_-_Denbury_Onshore,_(Offshore)_Oil_Asset_(Texas,_United_States)",4.3599434,2.5925517,0.78922,0.2353161,0.0400722,0.0145789,5,3
OG0014197,King/Horn Mt. (MC084) - Anadarko,,oil and gas,asset,United States,Federal offshore,28.887,-88.0034,exact,operating,2023,1993,,,Anadarko,,,Offshore,Unknown,,,,MC084_981,"https://www.gem.wiki/King/Horn_Mt._(MC084)_-_Anadarko_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.0500841,3.8713892,1.3047633,0.4347088,0.1203269,0.016397,-100,-1663
OG0014203,Marlin (VK915) - Anadarko,,oil and gas,asset,United States,Federal offshore,29.1095,-87.946,exact,operating,2023,1993,,,Anadarko,,,Offshore,Unknown,,,,VK915_981,"https://www.gem.wiki/Marlin_(VK915)_-_Anadarko_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.051652,3.8016591,1.2999638,0.4501919,0.1242643,0.0185783,-100,-1016
OG0014273,ST037 - Arena,,oil and gas,asset,United States,Federal offshore,28.931,-90.334,exact,operating,2023,1974,,,Arena Offshore,,,Offshore,Unknown,,,,ST037_2628,"https://www.gem.wiki/ST037_-_Arena_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",5.7878146,3.5146575,1.1083839,0.3433523,0.078173,,-20,-17
OG0014324,La Femme/BWO (MC427) - Beacon Growthco,,oil and gas,asset,United States,Federal offshore,28.561,-88.434,exact,operating,2023,2004,,,Beacon Growthco,,,Offshore,Unknown,,,,MC427_3567,"https://www.gem.wiki/La_Femme/BWO_(MC427)_-_Beacon_Growthco_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.1186714,3.7740688,1.2456161,0.3535445,0.0871509,0.0167812,-100,-1769
OG0014325,Stonefly (VK999) - Beacon Growthco,,oil and gas,asset,United States,Federal offshore,28.999,-88.143,exact,operating,2023,2016,,,Beacon Growthco,,,Offshore,Unknown,,,,VK999_3567,"https://www.gem.wiki/Stonefly_(VK999)_-_Beacon_Growthco_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.04252,3.7900681,1.2913847,0.4516183,0.124324,0.0147529,-100,-1237
OG0014395,Ariel (MC429) - BP,,oil and gas,asset,United States,Federal offshore,28.562,-88.311,exact,operating,2023,1995,,,BP,,,Offshore,Unknown,,,,MC429_2481,"https://www.gem.wiki/Ariel_(MC429)_-_BP_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.0853691,3.7352014,1.2805338,0.3836905,0.1042828,0.0150133,-100,-1885
OG0014396,Kepler (MC383) - BP,,oil and gas,asset,United States,Federal offshore,28.604,-88.435,exact,operating,2023,1987,,,BP,,,Offshore,Unknown,,,,MC383_2481,"https://www.gem.wiki/Kepler_(MC383)_-_BP_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.1186714,3.7740688,1.2456161,0.3535445,0.0871509,0.0167812,-100,-1726
OG0014562,Bay Marchand Block 2 Offshore - Cantium,,oil and gas,asset,United States,Louisiana,29.08979909,-90.14878324,exact,operating,2024,1949,,,Cantium,,,Offshore,Unknown,Western Gulf,,,415_C4563,"https://www.gem.wiki/Bay_Marchand_Block_2_Offshore_-_Cantium_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.8818488,3.5043662,1.0811933,0.3433635,0.0733433,0.0134121,2,-11
OG0014559,MP299 - Cantium,,oil and gas,asset,United States,Federal offshore,29.27025,-88.7625,exact,operating,2023,1962,,,Cantium,,,Offshore,Unknown,,,,MP299_3481,"https://www.gem.wiki/MP299_-_Cantium_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",5.8156276,3.6416433,1.2212192,0.3286371,0.0892506,0.016601,-50,-64
OG0014560,MP041 - Cantium,,oil and gas,asset,United States,Federal offshore,29.39247059,-88.99447059,exact,operating,2023,1956,,,Cantium,,,Offshore,Unknown,,,,MP041_3481,"https://www.gem.wiki/MP041_-_Cantium_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",5.7519579,3.5872352,1.1733164,0.3173999,0.0859659,0.01552,-10,-14
OG0014561,BM002 - Cantium,,oil and gas,asset,United States,Federal offshore,29.033,-90.14077778,exact,operating,2023,1949,,,Cantium,,,Offshore,Unknown,,,,BM002_3481,"https://www.gem.wiki/BM002_-_Cantium_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",5.8818488,3.5043662,1.0811933,0.3433635,0.0733433,0.0134121,-10,-14
OG0014674,Petronius (VK786) - Chevron,,oil and gas,asset,United States,Federal offshore,29.198,-87.7975,exact,operating,2023,1995,,,Chevron,,,Offshore,Unknown,,,,VK786_78,"https://www.gem.wiki/Petronius_(VK786)_-_Chevron_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",5.9567218,3.8331981,1.3567275,0.4251387,0.1155682,,-100,-816
OG0014852,MO904 - Cox,,gas,asset,United States,Federal offshore,30.085,-88.506,exact,operating,2023,1988,,,Cox Operating,,,Offshore,Unknown,,,,MO904_3151,"https://www.gem.wiki/MO904_-_Cox_Gas_Asset_(Federal_offshore,_United_States)",5.3119602,3.4554553,1.2300735,0.3513738,0.0900263,0.0136605,-10,-18
OG0014850,WD073 - Cox,,oil and gas,asset,United States,Federal offshore,28.93975,-89.702,exact,operating,2023,1962,,,Cox Operating,,,Offshore,Unknown,,,,WD073_3151,"https://www.gem.wiki/WD073_-_Cox_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",5.9133863,3.6359568,1.116897,0.3340662,0.0872295,,-50,-52
OG0014851,WD030 - Cox,,oil and gas,asset,United States,Federal offshore,29.137875,-89.607625,exact,operating,2023,1949,,,Cox Operating,,,Offshore,Unknown,,,,WD030_3151,"https://www.gem.wiki/WD030_-_Cox_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",5.809154,3.577667,1.1646715,0.3514773,0.0915295,,-10,-13
OG0015030,Appaloosa (MC503) - ENI,,oil and gas,asset,United States,Federal offshore,28.51,-88.976,exact,operating,2023,2007,,,ENI Petroleum,,,Offshore,Unknown,,,,MC503_162,"https://www.gem.wiki/Appaloosa_(MC503)_-_ENI_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.2028775,3.8475547,1.2481991,0.3843282,0.1158922,0.0135528,-100,-829
OG0015045,Cognac (MC194) - Talos,,oil and gas,asset,United States,Federal offshore,28.79175,-89.05575,exact,operating,2023,1975,,,Talos,,,Offshore,Unknown,,,,MC194_3026,"https://www.gem.wiki/Cognac_(MC194)_-_Talos_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",5.9610777,3.7071888,1.2392157,0.3509139,0.1128562,,-100,-293
OG0015238,MP311 - GOM Shelf,,oil and gas,asset,United States,Federal offshore,29.1915,-88.7325,exact,operating,2023,1977,,,GOM Shelf,,,Offshore,Unknown,,,,MP311_2451,"https://www.gem.wiki/MP311_-_GOM_Shelf_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",5.8719292,3.680531,1.188845,0.3380305,0.0876285,0.0147087,-50,-70
OG0015283,"Black Bay, West - Helis",,oil and gas,asset,United States,Louisiana,29.58015657,-89.53693732,exact,operating,2022,1953,,,Helis Oil & Gas Company,,,Offshore,Unknown,Western Gulf,,,1616_H172,"https://www.gem.wiki/Black_Bay,_West_-_Helis_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.5452561,3.4266691,1.0837536,0.2844301,0.0834235,,-5,-10
OG0015284,"Black Bay, Southeast - Helis",,oil and gas,asset,United States,Louisiana,29.52654012,-89.48479184,exact,operating,2022,1953,,,Helis Oil & Gas Company,,,Offshore,Unknown,Western Gulf,,,1608_H172,"https://www.gem.wiki/Black_Bay,_Southeast_-_Helis_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.6200962,3.5146303,1.1075519,0.3021083,0.0776869,0.0156924,-1,-9
OG0015285,"Black Bay, North - Helis",,oil and gas,asset,United States,Louisiana,29.63780255,-89.5699112,exact,operating,2022,1950,,,Helis Oil & Gas Company,,,Offshore,Unknown,Western Gulf,,,1600_H172,"https://www.gem.wiki/Black_Bay,_North_-_Helis_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.5014448,3.4012761,1.0643905,0.2871891,0.0847943,,-1,-7
OG0015387,Lake Washington - Hilcorp,,oil and gas,asset,United States,Louisiana,29.37284212,-89.79130696,exact,operating,2024,1931,,,Hilcorp Energy,,,Offshore,Unknown,Western Gulf,,,5759_H032,"https://www.gem.wiki/Lake_Washington_-_Hilcorp_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.7688398,3.4914744,1.0262977,0.3136677,0.0821032,,2,-2
OG0015389,Lake Raccourci - Hilcorp,,oil and gas,asset,United States,Louisiana,29.21224807,-90.37290148,exact,operating,2024,1949,,,Hilcorp Energy,,,Offshore,Unknown,Western Gulf,,,5564_H032,"https://www.gem.wiki/Lake_Raccourci_-_Hilcorp_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.8526216,3.4216697,1.0790277,0.3059511,0.0612271,0.0166962,0,-1
OG0015404,West Delta Block 27 - Hilcorp,,oil and gas,asset,United States,Louisiana,29.15997451,-89.46575478,exact,operating,2024,1949,,,Hilcorp Energy,,,Offshore,Unknown,Western Gulf,,,9484_H032,"https://www.gem.wiki/West_Delta_Block_27_-_Hilcorp_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.8014493,3.6287446,1.1808354,0.3669482,0.0871034,0.0150175,-1,-5
OG0015523,Odd Job (MC214) - Kosmos,,oil and gas,asset,United States,Federal offshore,28.782,-88.0665,exact,operating,2023,2013,,,Kosmos Energy,,,Offshore,Unknown,,,,MC214_3362,"https://www.gem.wiki/Odd_Job_(MC214)_-_Kosmos_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.1109142,3.7918785,1.2742726,0.4115846,0.0971635,,-100,-1806
OG0015613,"Black Bay, East - Llox",,oil and gas,asset,United States,Louisiana,29.57284633,-89.454921,exact,operating,2024,1952,,,LLOX,,,Offshore,Unknown,Western Gulf,,,1592_L250,"https://www.gem.wiki/Black_Bay,_East_-_Llox_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.5697918,3.4564695,1.1226068,0.2976865,0.0749075,,-5,-1
OG0015746,Son Of Bluto 2 (MC431) - Murphy,,oil and gas,asset,United States,Federal offshore,28.563,-88.237,exact,operating,2023,2012,,,Murphy E&P. Company,,,Offshore,Unknown,,,,MC431_2647,"https://www.gem.wiki/Son_Of_Bluto_2_(MC431)_-_Murphy_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.0853691,3.7352014,1.2805338,0.3836905,0.1042828,0.0150133,-100,-1968
OG0015611,Manila Village - Llox,,oil and gas,asset,United States,Louisiana,29.48269593,-90.00058965,exact,operating,2024,1949,,,LLOX,,,Offshore,Unknown,Western Gulf,,,6520_L250,"https://www.gem.wiki/Manila_Village_-_Llox_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.7078395,3.3107538,0.9905476,0.2624116,0.0636619,,2,1
OG0015741,Marmalard (MC300) - Murphy,,oil and gas,asset,United States,Federal offshore,28.70833333,-88.18933333,exact,operating,2023,2012,,,Murphy E&P. Company,,,Offshore,Unknown,,,,MC300_2647,"https://www.gem.wiki/Marmalard_(MC300)_-_Murphy_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.1047134,3.7443452,1.2509493,0.4215493,0.1087387,0.0165819,-100,-1789
OG0015742,Rigel (MC252) - Murphy,,oil and gas,asset,United States,Federal offshore,28.76466667,-88.37166667,exact,operating,2023,1999,,,Murphy E&P. Company,,,Offshore,Unknown,,,,MC252_2647,"https://www.gem.wiki/Rigel_(MC252)_-_Murphy_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.0468426,3.760206,1.2458122,0.4098152,0.1004643,,-100,-1417
OG0016205,Appomattox (MC392) - Shell,,oil and gas,asset,United States,Federal offshore,28.608,-88.0155,exact,operating,2023,2009,2015,2019,Shell,Cnooc (21%);Shell (79%),Shell plc (79%),Offshore,Unknown,,MC392,,MC392_689,"https://www.gem.wiki/Appomattox_(MC392)_-_Shell_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.1345363,3.8743224,1.2606022,0.4091409,0.1094424,,-100,-2184
OG0016208,Vicksburg A (MC393) - Shell,,oil and gas,asset,United States,Federal offshore,28.609,-87.9165,exact,operating,2023,2013,,,Shell,,,Offshore,Unknown,,,,MC393_689,"https://www.gem.wiki/Vicksburg_A_(MC393)_-_Shell_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.1432743,3.8422241,1.260339,0.4306782,0.1130155,,-100,-2260
OG0016287,Breton Sound Block 53 - Southern,,oil and gas,asset,United States,Louisiana,29.46477159,-89.1631618,exact,operating,2024,1962,,,Southern Oil Of Louisiana,,,Offshore,Unknown,Western Gulf,,,1944_S7243,"https://www.gem.wiki/Breton_Sound_Block_53_-_Southern_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.7138596,3.5608966,1.1750189,0.3356123,0.0815875,0.0166688,-1,-3
OG0016359,Main Pass Block 74 - Talos Offshore,,oil and gas,asset,United States,Louisiana,29.24234909,-88.92667329,exact,operating,2024,1980,,,Talos Energy Offshore,,,Offshore,Unknown,,,,6434_T293,"https://www.gem.wiki/Main_Pass_Block_74_-_Talos_Offshore_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.7662497,3.6148841,1.2119333,0.3355531,0.0823973,0.0148493,-50,-39
OG0016286,Breton Sound Block 31 - Southern,,oil and gas,asset,United States,Louisiana,29.53346545,-89.27189668,exact,operating,2024,1966,,,Southern Oil Of Louisiana,,,Offshore,Unknown,Western Gulf,,,1896_S7243,"https://www.gem.wiki/Breton_Sound_Block_31_-_Southern_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.6301551,3.534878,1.1836424,0.3310089,0.0778114,,-1,-5
OG0016362,Pompano (VK990) - Talos Petroleum,,oil and gas,asset,United States,Federal offshore,28.9598,-88.6084,exact,operating,2023,1981,,,Talos Petroleum,,,Offshore,Unknown,,,,VK990_1834,"https://www.gem.wiki/Pompano_(VK990)_-_Talos_Petroleum_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.0421491,3.7340529,1.2088362,0.3891796,0.0998468,0.0172364,-100,-443
OG0016363,Pompano I (MC029) - Talos Petroleum,,oil and gas,asset,United States,Federal offshore,28.952,-88.539,exact,operating,2023,1998,,,Talos Petroleum,,,Offshore,Unknown,,,,MC029_1834,"https://www.gem.wiki/Pompano_I_(MC029)_-_Talos_Petroleum_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.0421491,3.7340529,1.2088362,0.3891796,0.0998468,0.0172364,-100,-622
OG0016364,Amberjack (MC109) - Talos Petroleum,,oil and gas,asset,United States,Federal offshore,28.859,-88.958,exact,operating,2023,1983,,,Talos Petroleum,,,Offshore,Unknown,,,,MC109_1834,"https://www.gem.wiki/Amberjack_(MC109)_-_Talos_Petroleum_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.0057015,3.6751573,1.2252986,0.3584827,0.1055768,,-100,-297
OG0016365,Ram-Powell (VK956) - Talos Petroleum,,oil and gas,asset,United States,Federal offshore,29.06525,-88.06925,exact,operating,2023,1985,,,Talos Petroleum,,,Offshore,Unknown,,,,VK956_1834,"https://www.gem.wiki/Ram-Powell_(VK956)_-_Talos_Petroleum_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.0625296,3.7808917,1.3075145,0.4519503,0.1123275,,-100,-982
OG0016424,Main Pass Block 69 - Texas Petroleum Investment,,oil and gas,asset,United States,Louisiana,29.25242504,-89.04515074,exact,operating,2024,1948,,,Texas Petroleum Investment Co.,,,Offshore,Unknown,Western Gulf,,,6429_T029,"https://www.gem.wiki/Main_Pass_Block_69_-_Texas_Petroleum_Investment_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.8649344,3.6461871,1.1550671,0.3217542,0.0684646,0.0131869,2,-8
OG0016426,Breton Sound Block 20 - Texas Petroleum Investment,,oil and gas,asset,United States,Louisiana,29.57187095,-89.12764515,exact,operating,2024,1953,,,Texas Petroleum Investment Co.,,,Offshore,Unknown,Western Gulf,,,1888_T029,"https://www.gem.wiki/Breton_Sound_Block_20_-_Texas_Petroleum_Investment_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.6767502,3.5685234,1.1654878,0.3342931,0.0766076,0.0165245,-1,-5
OG0016596,MO823 - W & T,,oil and gas,asset,United States,Federal offshore,30.1725,-88.1805,exact,operating,2023,1983,,,W & T Offshore,,,Offshore,Unknown,,,,MO823_1284,"https://www.gem.wiki/MO823_-_W_&_T_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",5.3567986,3.5199008,1.1714631,0.3340041,0.0871369,0.0138265,-10,-15
