LON,LAT,EEZID,Potential_Farm_Location,MHW,TS_AEP,bathymetry_class,N_components,RiskScore
144.25,54.25,649,1,98.9345703,0.4763688,-100,3,5.647672662
144.25,54.75,649,1,117.573288,0.4383246,-100,3,6.481806948
144.25,56.25,649,1,96.6562881,0.2549623,-100,3,4.900041192
144.25,56.75,649,1,95.6568604,0.1732546,-100,3,4.483591926
144.25,57.25,649,1,90.5351486,0.1509736,-100,3,3.894137031
144.25,57.75,649,1,89.5233154,0.1156506,-100,3,3.671701222
144.25,58.25,649,1,85.7385025,0.0832164,-100,3,3.197171495
144.25,58.75,649,1,85.7385025,0.0665008,-50,3,5.871344226
144.25,59.25,649,1,89.5233154,0.042324,5,3,6.539887409
144.75,-46.25,36,1,86.655571,0.0478423,-100,3,2.956199368
144.75,-45.25,36,1,95.7676926,0.0829534,-100,3,4.106686805
144.75,-44.75,36,1,95.7676926,0.1037025,-100,3,4.203075656
144.75,-44.25,36,1,89.2488861,0.0818666,-100,3,3.457915694
144.75,-43.75,36,1,89.2488861,0.0924859,-100,3,3.502402856
144.75,-42.75,36,1,81.5610199,0.079232,-100,3,2.825209392
144.75,-42.25,36,1,79.3518982,0.0570399,-100,3,2.470547851
144.75,-41.75,36,1,79.3518982,0.0570317,-30,3,5.681038034
144.75,-41.25,36,1,88.6014404,0.0359427,-50,3,5.777426885
144.75,-40.75,36,1,88.6014404,0.0410612,-50,3,5.824385555
144.75,-40.25,36,1,86.6211929,0.0377697,-30,3,5.970204586
144.75,-39.75,36,1,86.6211929,0.0420112,-50,3,5.731703968
144.75,48.25,649,1,102.8623886,5.242692,-30,3,9.699711657
144.75,48.75,649,1,96.77388,4.6026816,-50,3,9.473568584
144.75,49.25,649,1,96.77388,3.8706799,-100,3,8.045036386
144.75,54.25,649,1,105.2702713,0.5274665,-100,3,5.99615543
144.75,54.75,649,1,117.573288,0.4759976,-100,3,6.532472882
144.75,55.25,649,1,117.573288,0.3786475,-100,3,6.392832624
144.75,55.75,649,1,100.6162872,0.3472029,-100,3,5.526568722
144.75,57.25,649,1,95.6568604,0.1754978,-100,3,4.495949471
144.75,57.75,649,1,89.5233154,0.1409112,-100,3,3.80021969
144.75,58.25,649,1,89.5233154,0.0865169,-100,3,3.496224083
144.75,58.75,649,1,89.5233154,0.0817287,-30,3,6.462034876
144.75,59.25,649,1,89.5233154,0.0532972,5,3,6.67211314
145.25,-47.25,36,1,72.7087936,0.05099,-100,3,2.029383496
145.25,-46.25,36,1,88.551178,0.0641518,-100,3,3.251544693
145.25,-45.75,36,1,86.655571,0.0748949,-100,3,3.205821777
145.25,-45.25,36,1,97.0850067,0.073193,-100,3,4.163531512
145.25,-44.75,36,1,95.7676926,0.0865184,-100,3,4.126458877
145.25,-44.25,36,1,88.4297638,0.0999625,-100,3,3.475216257
145.25,-43.75,36,1,89.2488861,0.1038794,-100,3,3.586434162
145.25,-42.75,36,1,81.5610199,0.0967772,-50,3,5.756419058
145.25,-42.25,36,1,81.5610199,0.0731589,5,3,6.239599066
145.25,-41.75,36,1,79.3518982,0.0674102,5,3,6.069064946
145.25,-39.75,36,1,86.6211929,0.0404789,-50,3,5.723053687
145.25,48.25,649,1,102.8623886,5.5383606,-100,3,8.520801867
145.25,48.75,649,1,101.6192245,4.8324118,-100,3,8.434299053
145.25,49.25,649,1,96.77388,4.1563706,-100,3,8.090759302
145.25,54.25,649,1,105.2702713,0.5807346,-100,3,6.061650419
145.25,54.75,649,1,139.854187,0.4761348,-100,3,6.961279692
145.25,55.25,649,1,117.573288,0.3909293,-100,3,6.411368941
145.25,55.75,649,1,116.0026779,0.3411933,-100,3,6.22971303
145.25,57.25,649,1,95.6568604,0.2049756,-100,3,4.617053412
145.25,57.75,649,1,90.8777161,0.1575641,-100,3,3.936152684
145.25,58.25,649,1,89.5233154,0.1144227,-100,3,3.664286695
145.25,58.75,649,1,89.5233154,0.1021543,-50,3,6.227241521
145.25,59.25,649,1,90.8777161,0.0609774,5,3,6.900727722
145.75,-47.25,36,1,72.7087936,0.0552507,-100,3,2.056570095
145.75,-46.75,36,1,72.7087936,0.0464483,-100,3,1.971303034
145.75,-46.25,36,1,88.551178,0.0678976,-100,3,3.28367431
145.75,-45.75,36,1,88.551178,0.0758623,-100,3,3.330632981
145.75,-45.25,36,1,97.0850067,0.0734697,-100,3,4.164767266
145.75,-44.75,36,1,97.0850067,0.1003625,-100,3,4.325415351
145.75,-44.25,36,1,88.4297638,0.1125662,-100,3,3.525882191
145.75,-43.75,36,1,88.4297638,0.1071234,-100,3,3.512288892
145.75,-43.25,36,1,88.4297638,0.0912053,5,3,6.878484141
145.75,-40.75,36,1,93.2385788,0.0536506,-50,3,6.240834821
145.75,-40.25,36,1,89.366333,0.0556845,-50,3,5.992448167
145.75,-39.75,36,1,89.366333,0.0425217,-50,3,5.901002334
145.75,41.25,649,1,110.4515457,22.1607761,-100,3,9.142386379
145.75,41.75,649,1,117.6393509,20.6963654,-100,3,9.322806536
145.75,42.25,649,1,117.6393509,19.4505787,-100,3,9.304270218
145.75,42.75,649,1,138.2504578,18.0871906,-30,3,9.985170946
145.75,43.25,390,1,138.2504578,16.5811367,-5,3,9.987642455
145.75,50.25,649,1,103.0592346,3.0027947,-100,3,8.288480022
145.75,50.75,649,1,106.1797485,2.4455037,-100,3,8.30454483
145.75,51.25,649,1,106.1797485,2.0867157,-100,3,8.174790608
145.75,51.75,649,1,105.2629471,1.7293189,-100,3,7.739805025
145.75,54.25,649,1,109.4606705,0.6578741,-100,3,6.375532061
145.75,54.75,649,1,139.854187,0.5240607,-100,3,7.023067417
145.75,55.25,649,1,139.854187,0.4081778,-100,3,6.851297542
145.75,55.75,649,1,116.0026779,0.3544075,-100,3,6.266785665
145.75,57.25,649,1,102.3037491,0.2077864,-100,3,5.294246876
145.75,57.75,649,1,90.8777161,0.1626225,-100,3,3.954689002
145.75,58.25,649,1,90.8777161,0.1362426,-100,3,3.870657696
145.75,58.75,649,1,90.8777161,0.0925919,-50,3,6.282850474
145.75,59.25,649,1,90.8777161,0.0593996,5,3,6.874776878
146.25,-47.25,36,1,74.3821182,0.0473268,-100,3,2.051627077
146.25,-46.75,36,1,72.7087936,0.062342,-100,3,2.123300838
146.25,-46.25,36,1,89.9455338,0.0861258,-100,3,3.527117946
146.25,-45.75,36,1,88.551178,0.0790964,-100,3,3.352876562
146.25,-45.25,36,1,99.9518051,0.0724632,-100,3,4.429218729
146.25,-44.75,36,1,97.0850067,0.1199735,-100,3,4.414389675
146.25,-43.25,36,1,88.4297638,0.1029521,5,3,6.956336674
146.25,-40.75,36,1,93.2385788,0.0736374,-50,3,6.387889606
146.25,-40.25,36,1,96.3344193,0.0634179,-50,3,6.599203625
146.25,-39.75,36,1,89.366333,0.0532742,-50,3,5.981326376
146.25,-39.25,36,1,89.366333,0.0438901,5,3,6.552244954
146.25,41.25,649,1,110.4515457,23.0112247,-100,3,9.144857888
146.25,41.75,649,1,122.2953033,21.3683376,-100,3,9.390773033
146.25,42.25,649,1,117.6393509,19.9667549,-100,3,9.316627763
146.25,42.75,649,1,142.9156189,18.4474277,-100,3,9.443910476
146.25,43.25,649,1,138.2504578,17.2241592,-30,3,9.980227928
146.25,50.25,649,1,103.0592346,3.2234714,-100,3,8.351503501
146.25,50.75,649,1,107.3526154,2.6325274,-100,3,8.387340382
146.25,51.25,649,1,106.1797485,2.2364271,-100,3,8.234106824
146.25,51.75,649,1,106.4502258,1.7779045,-100,3,7.885624056
146.25,54.25,649,1,109.4606705,0.7205712,-100,3,6.483042702
146.25,54.75,649,1,134.6592865,0.5720559,-100,3,7.068790334
146.25,55.25,649,1,139.854187,0.478537,-100,3,6.968694219
146.25,55.75,649,1,113.384697,0.3629356,-100,3,6.160510779
146.25,57.25,649,1,102.3037491,0.223467,-100,3,5.346148565
146.25,57.75,649,1,92.5483704,0.1581869,-100,3,4.110394068
146.25,58.25,649,1,90.8777161,0.1202067,-100,3,3.81134148
146.25,58.75,649,1,90.8777161,0.0842625,5,3,7.047782507
146.25,59.25,649,1,92.5483704,0.0666899,5,3,7.095976933
146.75,-47.25,36,1,74.3821182,0.0553617,-100,3,2.136894137
146.75,-46.75,36,1,74.3821182,0.0693588,-100,3,2.232047233
146.75,-46.25,36,1,89.9455338,0.0895158,-100,3,3.556776054
146.75,-45.75,36,1,89.9455338,0.1297169,-100,3,3.765618564
146.75,-45.25,36,1,99.9518051,0.104981,-100,3,4.672662364
146.75,-44.75,36,1,99.9518051,0.1253689,-100,3,4.77028697
146.75,-44.25,36,1,96.8798065,0.1401162,-100,3,4.494713717
146.75,-40.75,36,1,101.9165802,0.0888735,-50,3,7.226966909
146.75,-40.25,36,1,96.3344193,0.0913035,-50,3,6.785802554
146.75,-39.75,36,1,96.3344193,0.079526,-50,3,6.707950021
146.75,-38.75,36,1,107.956398,0.0487596,5,3,7.838665385
146.75,42.25,649,1,122.2953033,20.7130909,-100,3,9.378415488
146.75,42.75,649,1,142.9156189,19.0070667,-100,3,9.451325003
146.75,50.25,649,1,105.8284225,3.4115613,-100,3,8.468900178
146.75,50.75,649,1,107.3526154,2.8378594,-100,3,8.412055472
146.75,51.25,649,1,107.3526154,2.3446581,-100,3,8.308252094
146.75,51.75,649,1,106.4502258,1.9321584,-100,3,8.096938075
146.75,54.25,649,1,111.8563843,0.7857296,-100,3,6.730193602
146.75,54.75,649,1,134.6592865,0.5933433,-100,3,7.102155705
146.75,55.25,649,1,134.6592865,0.4985633,-100,3,6.960043938
146.75,55.75,649,1,113.384697,0.3825971,-100,3,6.197583413
146.75,57.25,649,1,104.6387329,0.2250234,-100,3,5.474667033
146.75,57.75,649,1,92.5483704,0.1958668,-100,3,4.230262255
146.75,58.25,649,1,92.5483704,0.1451492,-100,3,4.065906906
146.75,58.75,649,1,92.5483704,0.092202,-50,3,6.417547714
146.75,59.25,649,1,92.5483704,0.0683131,5,3,7.109570232
147.25,-47.25,36,1,74.7590332,0.0785395,-100,3,2.325964575
147.25,-45.75,36,1,89.9455338,0.1166662,-100,3,3.716188384
147.25,-45.25,36,1,110.2116241,0.1146296,-100,3,5.446244679
147.25,-44.75,36,1,99.9518051,0.1086309,-100,3,4.698613209
147.25,-43.25,36,1,96.8798065,0.1248192,5,3,7.643416175
147.25,-40.75,36,1,101.9165802,0.1028753,-50,3,7.309762461
147.25,-40.25,36,1,107.4871063,0.1245604,-50,3,7.603872031
147.25,-38.75,36,1,107.956398,0.0510459,5,3,7.867087739
147.25,42.25,649,1,122.2953033,21.2440166,-100,3,9.384594261
147.25,42.75,649,1,137.1401367,19.8337135,-100,3,9.448853494
147.25,50.25,390,1,105.8284225,3.5944228,-100,3,8.481257723
147.25,50.75,390,1,109.0111923,3.0264387,-100,3,8.497322532
147.25,51.25,649,1,107.3526154,2.4716172,-100,3,8.357682274
147.25,51.75,649,1,107.4827271,2.0090151,-100,3,8.198269944
147.25,54.25,649,1,111.8563843,0.8033449,-100,3,6.754908691
147.25,54.75,649,1,111.3457642,0.6355989,-100,3,6.43855554
147.25,55.25,649,1,134.6592865,0.5087011,-100,3,6.982287519
147.25,55.75,649,1,107.0137939,0.4128419,-100,3,5.96031855
147.25,57.25,649,1,104.6387329,0.2056843,-100,3,5.412879308
147.25,57.75,649,1,94.750473,0.17562,-100,3,4.405739393
147.25,58.25,649,1,92.5483704,0.1492475,-100,3,4.079500206
147.25,58.75,649,1,92.5483704,0.0981054,-50,3,6.450913085
147.25,59.25,649,1,94.750473,0.0648419,5,3,7.278868598
147.75,-47.25,36,1,74.7590332,0.0721109,-100,3,2.286420431
147.75,-46.75,36,1,74.7590332,0.0823852,-100,3,2.366744473
147.75,-45.75,36,1,93.3339691,0.1287285,-100,3,4.08073596
147.75,-45.25,36,1,110.2116241,0.1146206,-100,3,5.445008925
147.75,-44.25,36,1,113.9821396,0.1771216,-100,3,5.81202801
147.75,-43.25,36,1,113.9821396,0.1648565,-1,3,8.463957161
147.75,-40.75,36,1,110.8816605,0.088262,-30,3,7.880681038
147.75,-40.25,36,1,107.4871063,0.1201713,-50,3,7.595221749
147.75,-39.75,36,1,107.4871063,0.1289256,-50,3,7.619936839
147.75,-39.25,36,1,107.956398,0.0997871,-50,3,7.564327887
147.75,-38.75,36,1,107.956398,0.0726423,-30,3,7.696553618
147.75,42.25,649,1,126.6241302,22.0412159,-100,3,9.431552931
147.75,42.75,649,1,137.1401367,20.3663597,-100,3,9.452560758
147.75,43.25,649,1,137.1401367,19.0157738,-100,3,9.438967458
147.75,43.75,649,1,152.2763519,17.3727474,-100,3,9.441438967
147.75,44.25,649,1,152.2763519,16.0974846,-100,3,9.427845668
147.75,49.25,390,1,112.4784698,4.9510484,-100,3,8.730880132
147.75,49.75,390,1,110.6808472,4.3600655,-100,3,8.645613072
147.75,50.25,390,1,110.6808472,3.7065716,-100,3,8.603597419
147.75,50.75,390,1,109.0111923,3.1516273,-100,3,8.522037622
147.75,51.25,390,1,109.0111923,2.6814427,-100,3,8.442949334
147.75,51.75,390,1,107.4827271,2.0826182,-100,3,8.239049842
147.75,57.25,649,1,101.9790268,0.2245348,-100,3,5.312783194
147.75,57.75,649,1,94.750473,0.1991356,-100,3,4.491006453
147.75,58.25,649,1,94.750473,0.1512891,-100,3,4.309350542
147.75,58.75,649,1,94.750473,0.1006575,-50,3,6.69682823
147.75,59.25,649,1,94.750473,0.081218,5,3,7.367842922
148.25,-47.25,36,1,74.4458771,0.0647527,-100,3,2.213510916
148.25,-46.75,36,1,74.7590332,0.0753109,-100,3,2.311135521
148.25,-45.75,36,1,93.3339691,0.1363583,-100,3,4.115337086
148.25,-45.25,36,1,115.2209625,0.1530583,-100,3,5.784841412
148.25,-44.75,36,1,110.2116241,0.1533521,-100,3,5.574763147
148.25,-44.25,36,1,131.0632172,0.1983023,-100,3,6.219826994
148.25,-43.75,36,1,113.9821396,0.2179452,-100,3,5.925717424
148.25,-43.25,36,1,142.437561,0.1827096,-50,3,8.487436496
148.25,-42.75,36,1,142.437561,0.1433759,-30,3,8.577646574
148.25,-40.25,36,1,132.0605927,0.1314817,-10,3,8.598654401
148.25,-39.75,36,1,107.4871063,0.1616241,-30,3,7.969655362
148.25,-39.25,36,1,135.2190399,0.1191994,-50,3,8.328024166
148.25,-38.75,36,1,107.956398,0.1263335,-50,3,7.640944666
148.25,42.25,649,1,126.6241302,22.2417259,-100,3,9.432788686
148.25,42.75,649,1,130.4954834,20.9333363,-100,3,9.436495949
148.25,43.25,649,1,137.1401367,19.5618534,-100,3,9.445146231
148.25,43.75,649,1,150.0560303,18.1917915,-100,3,9.450089249
148.25,44.25,649,1,152.2763519,16.5163422,-100,3,9.43402444
148.25,49.25,390,1,112.4784698,5.2867541,-100,3,8.748180695
148.25,49.75,390,1,113.8708267,4.4082723,-100,3,8.745709186
148.25,50.25,390,1,110.6808472,3.7422173,-100,3,8.604833173
148.25,50.75,390,1,110.5243912,3.2852106,-100,3,8.575175065
148.25,51.25,390,1,109.0111923,2.7760715,-100,3,8.46642867
148.25,51.75,390,1,109.0534973,2.2563889,-100,3,8.358918028
148.25,57.25,649,1,101.9790268,0.2626505,-100,3,5.442537416
148.25,57.75,649,1,94.1624374,0.2030835,-100,3,4.404503639
148.25,58.25,649,1,94.750473,0.1609902,-100,3,4.341480159
148.25,58.75,649,1,94.750473,0.0918075,-50,3,6.643690787
148.25,59.25,649,1,94.1624374,0.079443,5,3,7.294933407
148.75,-47.25,36,1,74.4458771,0.0745117,-100,3,2.280241659
148.75,-45.75,36,1,93.3547287,0.1592382,-100,3,4.19318962
148.75,-45.25,36,1,115.2209625,0.1595019,-100,3,5.804613483
148.75,-44.75,36,1,115.2209625,0.1628382,-100,3,5.814499519
148.75,-43.75,36,1,131.0632172,0.2217182,-100,3,6.290265001
148.75,-43.25,36,1,142.437561,0.2143776,-100,3,6.334752163
148.75,-42.75,36,1,142.437561,0.2157198,-100,3,6.340930935
148.75,-41.25,36,1,136.8814087,0.1400233,-50,3,8.389811891
148.75,-39.75,36,1,132.0605927,0.1783982,-100,3,6.179047096
148.75,-39.25,36,1,135.2190399,0.1351513,-100,3,6.097487299
148.75,-38.75,36,1,135.2190399,0.1733271,-100,3,6.186461623
148.75,-38.25,36,1,135.2190399,0.1886036,-20,3,8.676506934
148.75,40.75,649,1,130.657547,27.3479576,-100,3,9.474804339
148.75,43.25,390,1,130.4954834,20.1731873,-100,3,9.429081422
148.75,43.75,390,1,150.0560303,18.6361504,-100,3,9.461211039
148.75,45.75,649,1,120.784111,12.2264128,-100,3,9.256075793
148.75,46.25,390,1,120.784111,11.0406761,-100,3,9.243718248
148.75,46.75,390,1,120.320694,9.8210983,-100,3,9.204174104
148.75,47.25,390,1,120.320694,9.0470095,-100,3,9.165865715
148.75,47.75,390,1,117.1278839,8.0061121,-100,3,9.068241109
148.75,57.25,649,1,100.089386,0.2785373,-100,3,5.325140739
148.75,57.75,649,1,94.1624374,0.2387573,-100,3,4.556501442
148.75,58.25,649,1,94.1624374,0.1638192,-100,3,4.27845668
148.75,58.75,649,1,94.1624374,0.116561,-50,3,6.673348895
148.75,59.25,649,1,94.1624374,0.0900654,5,3,7.338184814
149.25,-46.25,36,1,84.4775696,0.1424816,-100,3,3.370177125
149.25,-45.75,36,1,93.3547287,0.1541564,-100,3,4.170946039
149.25,-44.75,36,1,115.2209625,0.185244,-100,3,5.883701771
149.25,-44.25,36,1,124.5528259,0.2073874,-100,3,6.177811341
149.25,-43.75,36,1,131.0632172,0.2147823,-100,3,6.272964438
149.25,-43.25,36,1,143.271347,0.2483997,-100,3,6.434848277
149.25,-42.75,36,1,142.437561,0.2463682,-100,3,6.421254977
149.25,-41.75,36,1,152.2318268,0.2347052,-100,3,6.422490732
149.25,-41.25,36,1,152.6171112,0.1917243,-100,3,6.311272827
149.25,-39.75,36,1,132.0605927,0.1797132,-100,3,6.187697377
149.25,-39.25,36,1,150.5769653,0.1898434,-100,3,6.298915282
149.25,40.75,649,1,136.9936981,27.6246452,-100,3,9.489633393
149.25,43.25,390,1,130.4954834,20.5162582,-100,3,9.430317177
149.25,43.75,390,1,130.6302032,19.1169643,-100,3,9.410545105
149.25,45.75,390,1,124.4823608,12.5393896,-100,3,9.330221063
149.25,46.25,390,1,120.784111,11.1868343,-100,3,9.244954002
149.25,46.75,390,1,121.6214523,9.9275227,-100,3,9.230124949
149.25,47.25,390,1,120.320694,9.0500946,-100,3,9.167101469
149.25,47.75,390,1,118.685585,8.1387444,-100,3,9.112728271
149.25,57.25,649,1,100.089386,0.2728284,-100,3,5.307840176
149.25,57.75,649,1,91.6309128,0.2258762,-100,3,4.248798572
149.25,58.25,649,1,94.1624374,0.1671479,-100,3,4.285871207
149.25,58.75,649,1,94.1624374,0.1301952,-30,3,7.125635041
149.25,59.25,649,1,91.6309128,0.0971102,5,3,7.177536729
149.75,-46.75,36,1,71.2260437,0.1129194,-100,3,2.290127695
149.75,-46.25,36,1,84.4775696,0.1481965,-100,3,3.388713442
149.75,-45.75,36,1,84.4775696,0.1607155,-100,3,3.438143622
149.75,-44.75,36,1,102.6795959,0.1727268,-100,3,5.210215571
149.75,-44.25,36,1,124.5528259,0.2400424,-100,3,6.276671701
149.75,-43.75,36,1,124.5528259,0.2713622,-100,3,6.345873953
149.75,-43.25,36,1,143.271347,0.2452547,-100,3,6.426197995
149.75,-42.75,36,1,143.271347,0.2668832,-100,3,6.494164493
149.75,-42.25,36,1,147.6522827,0.2567216,-100,3,6.474392421
149.75,-41.75,36,1,147.6522827,0.2794974,-100,3,6.531237128
149.75,-41.25,36,1,152.6171112,0.2833577,-100,3,6.567074008
149.75,-40.75,36,1,152.6171112,0.2750414,-100,3,6.538651655
149.75,-40.25,36,1,151.8769073,0.2790688,-100,3,6.542358918
149.75,41.25,649,1,136.9936981,26.7742958,-100,3,9.484690375
149.75,41.75,649,1,128.9593811,25.4606724,-100,3,9.467389812
149.75,43.25,390,1,126.1263657,20.9445934,-100,3,9.414252369
149.75,43.75,390,1,130.6302032,19.5190659,-100,3,9.419195387
149.75,44.25,390,1,130.6302032,17.8286667,-100,3,9.394480297
149.75,44.75,390,1,139.0654449,16.4547005,-100,3,9.403130578
149.75,45.25,390,1,139.0654449,14.6739531,5,3,9.997528491
149.75,45.75,649,1,124.4823608,12.9165201,-100,3,9.335164081
149.75,46.25,649,1,124.4823608,11.4668818,-100,3,9.306741727
149.75,46.75,649,1,121.6214523,10.0262184,-100,3,9.235067966
149.75,47.25,649,1,121.6214523,9.2691507,-100,3,9.201702595
149.75,47.75,649,1,118.685585,8.1298227,-100,3,9.111492517
149.75,57.25,649,1,100.5109406,0.2791659,-100,3,5.364684883
149.75,57.75,649,1,91.6309128,0.2044612,-100,3,4.161060003
149.75,58.25,649,1,91.6309128,0.1784515,-100,3,4.101743787
149.75,58.75,649,1,91.6309128,0.1184932,-50,3,6.448441576
149.75,59.25,649,1,91.6309128,0.0889613,-10,3,6.885898668
149.75,59.75,649,1,NA,0.0431487,5,2,6.13332418
150.25,-45.75,36,1,84.4775696,0.204244,-100,3,3.60249897
150.25,-44.75,36,1,102.6795959,0.2220669,-100,3,5.370863655
150.25,-44.25,36,1,101.0792389,0.2344871,-100,3,5.25964575
150.25,-43.75,36,1,124.5528259,0.2849842,-100,3,6.386653851
150.25,-43.25,36,1,123.0475998,0.2947963,-100,3,6.36441027
150.25,-42.25,36,1,140.9045715,0.2579146,-100,3,6.457091858
150.25,-41.75,36,1,147.6522827,0.285853,-100,3,6.546066182
150.25,-41.25,36,1,152.5154419,0.3024401,-100,3,6.606618152
150.25,-40.75,36,1,152.6171112,0.3464996,-100,3,6.727722093
150.25,41.25,649,1,136.9936981,27.0332298,-100,3,9.487161884
150.25,41.75,649,1,128.6531525,25.6030521,-100,3,9.464918303
150.25,43.25,390,1,126.1263657,21.2247009,-100,3,9.417959632
150.25,43.75,390,1,121.5759583,19.7642231,-100,3,9.369765207
150.25,44.25,390,1,130.6302032,18.1622143,-100,3,9.400659069
150.25,44.75,390,1,129.8876038,16.8163681,-100,3,9.379651243
150.25,45.25,649,1,139.0654449,15.0231495,-100,3,9.395716051
150.25,45.75,649,1,123.961525,13.5378256,-100,3,9.338871344
150.25,46.25,649,1,124.4823608,11.9349566,-100,3,9.310448991
150.25,46.75,649,1,122.5124664,10.3926363,-100,3,9.261018811
150.25,47.25,649,1,121.6214523,9.44555,-100,3,9.211588631
150.25,47.75,649,1,119.7650452,8.3160019,-100,3,9.137443361
150.25,57.25,649,1,100.5109406,0.2835267,-100,3,5.380749691
150.25,57.75,649,1,92.8280716,0.2532379,-100,3,4.439104765
150.25,58.25,649,1,91.6309128,0.1909598,-100,3,4.135109158
150.25,58.75,649,1,91.6309128,0.1255432,-50,3,6.47686393
150.25,59.25,649,1,92.8280716,0.0799325,5,3,7.18865852
150.25,59.75,649,1,NA,0.0466228,5,2,6.167925306
150.75,-46.25,36,1,75.3648071,0.1736633,-100,3,2.690512152
150.75,-45.25,36,1,86.4916687,0.2265685,-100,3,3.848414115
150.75,-44.75,36,1,86.4916687,0.2349269,-100,3,3.862007415
150.75,-44.25,36,1,101.0792389,0.2577845,-100,3,5.343677056
150.75,-43.75,36,1,101.0792389,0.2954211,-100,3,5.441301661
150.75,-43.25,36,1,123.0475998,0.3494532,-100,3,6.507757792
150.75,-42.25,36,1,140.9045715,0.3251396,-100,3,6.618975697
150.75,-41.75,36,1,140.9045715,0.3578303,-100,3,6.725250584
150.75,41.75,649,1,128.6531525,26.1591053,-100,3,9.47233283
150.75,42.25,649,1,128.6531525,24.480547,-100,3,9.453796512
150.75,42.75,649,1,124.2477798,23.1153126,-100,3,9.421666896
150.75,44.25,390,1,121.5759583,18.5757484,-100,3,9.363586434
150.75,44.75,390,1,129.8876038,17.2254009,-100,3,9.382122752
150.75,48.25,649,1,119.7650452,7.5286498,-100,3,9.081834409
150.75,48.75,649,1,117.9280624,6.7369623,-100,3,9.00521763
150.75,56.25,649,1,106.1942825,0.3556945,-100,3,5.839214609
150.75,56.75,649,1,101.9533844,0.2955087,-100,3,5.500617877
150.75,57.25,649,1,101.9533844,0.2483791,-100,3,5.385692709
150.75,57.75,649,1,92.8280716,0.2451582,-100,3,4.411918166
150.75,58.25,649,1,92.8280716,0.19324,-100,3,4.238912536
150.75,58.75,649,1,92.8280716,0.127784,-50,3,6.589317589
150.75,59.25,649,1,92.8280716,0.0976673,5,3,7.276397089
151.25,-45.75,36,1,75.3648071,0.199793,-100,3,2.793079775
151.25,-45.25,36,1,79.3639526,0.2194983,-100,3,3.183578196
151.25,-44.75,36,1,86.4916687,0.2733363,-100,3,3.958396265
151.25,-44.25,36,1,88.2752151,0.2833376,-100,3,4.107922559
151.25,-43.75,36,1,101.0792389,0.3272157,-100,3,5.504325141
151.25,-43.25,36,1,100.1192627,0.3123176,-100,3,5.416586571
151.25,-42.75,36,1,123.0475998,0.338048,-100,3,6.464506385
151.25,-42.25,36,1,115.1600342,0.3882978,-100,3,6.293972264
151.25,-41.75,36,1,140.9045715,0.3987899,-100,3,6.837704243
151.25,-40.75,36,1,152.5154419,0.4678989,-100,3,6.997116573
151.25,42.25,649,1,128.6531525,25.0258541,-100,3,9.462446794
151.25,42.75,649,1,123.0331345,23.2128658,-100,3,9.404366333
151.25,44.25,390,1,121.5759583,18.9248962,-100,3,9.366057943
151.25,44.75,390,1,119.7943039,17.4910507,-100,3,9.319099272
151.25,48.25,649,1,119.7650452,7.639833,-100,3,9.09048469
151.25,48.75,649,1,117.4353409,6.6900263,-100,3,8.979266786
151.25,56.25,649,1,106.1942825,0.3708968,-100,3,5.868872717
151.25,56.75,649,1,103.6508026,0.3014995,-100,3,5.621721818
151.25,57.25,649,1,101.9533844,0.226605,-100,3,5.321433475
151.25,57.75,649,1,102.1223068,0.1965037,-100,3,5.23493066
151.25,58.25,649,1,92.8280716,0.177401,-50,3,6.798160099
151.25,58.75,649,1,92.8280716,0.1246358,-50,3,6.580667307
151.25,59.25,649,1,102.1223068,0.0913885,5,3,7.823836331
151.75,-45.25,36,1,79.3639526,0.2230814,-100,3,3.193464232
151.75,-44.75,36,1,79.3639526,0.2802904,-100,3,3.349169298
151.75,-44.25,36,1,88.2752151,0.3213673,-100,3,4.188246602
151.75,-43.75,36,1,88.2752151,0.3324499,-100,3,4.210490183
151.75,-43.25,36,1,100.1192627,0.3171169,-100,3,5.430179871
151.75,-42.75,36,1,100.1192627,0.3686387,-100,3,5.550048057
151.75,-42.25,36,1,115.1600342,0.3976279,-100,3,6.307565564
151.75,-41.75,36,1,115.1600342,0.4232394,-100,3,6.333516408
151.75,-40.75,36,1,130.5628662,0.4930602,-100,3,6.904434986
151.75,42.75,649,1,123.0331345,23.5521622,-100,3,9.405602087
151.75,56.25,649,1,107.1483688,0.348556,-100,3,5.867636963
151.75,56.75,649,1,103.6508026,0.2991538,-100,3,5.618014554
151.75,57.25,649,1,103.6508026,0.2313559,-100,3,5.453659206
151.75,57.75,649,1,102.1223068,0.1973499,-100,3,5.236166415
151.75,58.25,649,1,102.1223068,0.1613375,-50,3,7.487711108
151.75,58.75,649,1,102.1223068,0.106561,-30,3,7.596457504
152.25,-44.75,36,1,79.3639526,0.2929761,-100,3,3.38253467
152.25,-44.25,36,1,82.106369,0.3375475,-100,3,3.776740354
152.25,-43.75,36,1,88.2752151,0.3284631,-100,3,4.205547165
152.25,-42.75,36,1,100.1192627,0.2921239,-100,3,5.365920637
152.25,-42.25,36,1,100.6287842,0.3460104,-100,3,5.525332967
152.25,-41.75,36,1,115.1600342,0.4142667,-100,3,6.327337636
152.25,-41.25,36,1,110.8968887,0.507906,-100,3,6.228477276
152.25,-40.75,36,1,130.5628662,0.5686521,-100,3,7.016888645
152.25,42.75,649,1,123.6608505,23.8736801,-100,3,9.42290265
