time,SST,Country
2019-04-30 12:00,10.7801247,CAN(BC)
2019-05-08 12:40,11.9836006,CAN(BC)
2019-05-16 12:00,12.2401924,CAN(BC)
2019-05-24 12:40,12.5654259,CAN(BC)
2019-06-01 12:00,12.3742342,CAN(BC)
2019-06-09 12:40,14.0674429,CAN(BC)
2019-06-17 12:00,12.6631956,CAN(BC)
2019-06-25 12:40,14.3181391,CAN(BC)
2019-07-03 12:00,13.2330179,CAN(BC)
2019-07-11 12:40,15.242692,CAN(BC)
2019-07-19 12:00,15.5731525,CAN(BC)
2019-07-27 12:40,15.7664843,CAN(BC)
2019-08-04 12:00,17.2086048,CAN(BC)
2019-08-12 12:40,15.9186478,CAN(BC)
2019-08-20 12:00,15.3251677,CAN(BC)
2019-08-28 12:40,15.9981308,CAN(BC)
2019-09-05 12:00,15.7877455,CAN(BC)
2019-09-13 12:10,14.6441174,CAN(BC)
2019-09-21 12:00,13.70788,CAN(BC)
2019-09-29 12:10,12.7459431,CAN(BC)
2019-10-07 12:00,11.8823566,CAN(BC)
2019-10-15 12:10,11.0872564,CAN(BC)
2019-10-23 12:00,10.6910229,CAN(BC)
2019-10-31 12:10,10.2009945,CAN(BC)
2019-11-08 12:00,8.54778004,CAN(BC)
2019-11-16 12:10,9.9719553,CAN(BC)
2019-11-24 12:00,9.07079506,CAN(BC)
2019-12-02 12:10,8.9937067,CAN(BC)
2019-12-10 12:00,9.0213232,CAN(BC)
2019-12-18 12:10,8.7264061,CAN(BC)
2019-12-26 12:00,9.11324883,CAN(BC)
2019-12-31 12:15,8.92835999,CAN(BC)
2020-01-08 12:25,8.3743763,CAN(BC)
2020-01-16 12:15,7.89615297,CAN(BC)
2020-01-24 12:25,8.90513897,CAN(BC)
2020-02-01 12:15,8.11141396,CAN(BC)
2020-02-09 12:25,7.80916166,CAN(BC)
2020-02-17 12:15,7.64835978,CAN(BC)
2020-02-25 12:25,7.5087142,CAN(BC)
2020-03-04 12:15,7.57048607,CAN(BC)
2020-03-12 12:25,7.55958652,CAN(BC)
2020-03-20 12:15,7.98716354,CAN(BC)
2020-03-28 12:30,8.21605015,CAN(BC)
2020-04-05 12:15,8.68307877,CAN(BC)
2020-04-13 12:50,9.48072433,CAN(BC)
2020-04-21 12:15,9.47340679,CAN(BC)
2020-04-29 12:50,10.2494221,CAN(BC)
2020-05-07 12:15,11.433754,CAN(BC)
2020-05-15 12:50,12.0445194,CAN(BC)
2020-05-23 12:15,12.3960571,CAN(BC)
2020-05-31 12:50,11.7794809,CAN(BC)
2020-06-08 12:15,12.5245028,CAN(BC)
2020-06-16 12:50,13.4092121,CAN(BC)
2020-06-24 12:15,13.885931,CAN(BC)
2020-07-02 12:50,12.9460268,CAN(BC)
2020-07-10 12:15,13.997653,CAN(BC)
2020-07-18 12:50,14.9603186,CAN(BC)
2020-07-26 12:15,15.6085215,CAN(BC)
2020-08-03 12:50,15.038188,CAN(BC)
2020-08-11 12:15,14.7692566,CAN(BC)
2020-08-19 13:05,14.5744028,CAN(BC)
2020-09-02 19:53,16.1442604,CAN(BC)
2020-09-04 12:30,16.1775341,CAN(BC)
2020-09-12 12:15,14.4157734,CAN(BC)
2020-09-20 12:25,13.6655388,CAN(BC)
2020-09-28 12:15,14.944294,CAN(BC)
2020-10-06 12:25,12.9593248,CAN(BC)
2020-10-14 12:15,12.0704079,CAN(BC)
2020-10-22 12:25,11.04708,CAN(BC)
2020-10-30 12:15,10.9117126,CAN(BC)
2020-11-07 12:25,10.0875692,CAN(BC)
2020-11-15 12:15,9.44803047,CAN(BC)
2020-11-23 12:25,8.87141418,CAN(BC)
2020-12-01 12:15,9.12392807,CAN(BC)
2020-12-09 12:25,8.99400425,CAN(BC)
2020-12-17 12:15,8.52309799,CAN(BC)
2020-12-25 12:25,8.9561348,CAN(BC)
2020-12-31 12:25,8.47539997,CAN(BC)
2021-01-08 12:40,8.59724808,CAN(BC)
2021-01-16 12:25,7.91155291,CAN(BC)
2021-01-24 12:40,8.38720894,CAN(BC)
2021-02-01 12:25,7.99235153,CAN(BC)
2021-02-09 12:40,7.54982758,CAN(BC)
2021-02-17 12:25,7.52025747,CAN(BC)
2021-02-25 12:40,7.57867718,CAN(BC)
2021-03-05 12:25,7.74976254,CAN(BC)
2021-03-13 12:40,7.73336172,CAN(BC)
2021-03-21 12:25,7.86797285,CAN(BC)
2021-03-29 12:40,8.0023222,CAN(BC)
2021-04-06 12:25,8.3611393,CAN(BC)
2021-04-14 12:40,9.74902821,CAN(BC)
2021-04-22 12:25,9.52760983,CAN(BC)
2021-04-30 13:00,10.2636433,CAN(BC)
2021-05-08 12:25,10.7698717,CAN(BC)
2021-05-16 13:00,10.7675934,CAN(BC)
2021-05-24 12:25,11.4996605,CAN(BC)
2021-06-01 13:00,12.4451313,CAN(BC)
2021-06-09 12:25,12.9285002,CAN(BC)
2021-06-17 13:00,14.6933222,CAN(BC)
2021-06-25 12:25,18.8647728,CAN(BC)
2021-07-03 13:00,16.3384476,CAN(BC)
2021-07-11 12:25,14.9144478,CAN(BC)
2021-07-19 13:00,15.1480694,CAN(BC)
2021-07-27 12:25,16.8529663,CAN(BC)
2021-08-04 13:00,16.3698788,CAN(BC)
2021-08-12 12:25,15.5879869,CAN(BC)
2021-08-20 13:00,13.7169142,CAN(BC)
2021-08-28 12:25,13.7134638,CAN(BC)
2021-09-05 12:40,14.0155888,CAN(BC)
2021-09-13 12:25,12.7536583,CAN(BC)
2021-09-21 12:40,13.0022449,CAN(BC)
2021-09-29 12:25,12.1365213,CAN(BC)
2021-10-07 12:40,11.4640141,CAN(BC)
2021-10-15 12:25,11.0668135,CAN(BC)
2021-10-23 12:40,11.0412369,CAN(BC)
2021-10-31 12:25,10.7855368,CAN(BC)
2021-11-08 12:40,10.7327204,CAN(BC)
2021-11-16 12:25,10.0894575,CAN(BC)
2021-11-25 0:00,9.14256191,CAN(BC)
2021-12-03 0:00,9.25481129,CAN(BC)
2021-12-11 0:00,9.15655422,CAN(BC)
2021-12-19 0:00,8.61853027,CAN(BC)
2021-12-27 0:00,7.62810993,CAN(BC)
2022-01-01 0:00,8.11392117,CAN(BC)
2022-01-09 0:00,7.69342852,CAN(BC)
2022-01-17 0:00,8.18701744,CAN(BC)
2022-01-25 0:00,7.68551445,CAN(BC)
2022-02-02 0:00,7.32147646,CAN(BC)
2022-02-10 0:00,7.77088594,CAN(BC)
2022-02-18 0:00,7.29338646,CAN(BC)
2022-02-26 0:00,7.76382637,CAN(BC)
2022-03-06 0:00,7.64848423,CAN(BC)
2022-03-14 0:00,7.75582457,CAN(BC)
2022-03-22 0:00,7.7784934,CAN(BC)
2022-03-30 0:00,8.48576927,CAN(BC)
2022-04-15 0:00,8.33957958,CAN(BC)
2022-04-23 0:00,8.76820278,CAN(BC)
2022-05-01 0:00,9.31537342,CAN(BC)
2022-05-09 0:00,9.64593601,CAN(BC)
2022-05-17 0:00,10.3198042,CAN(BC)
2022-05-25 0:00,10.5934258,CAN(BC)
2022-06-02 0:00,11.5151281,CAN(BC)
2022-06-10 0:00,11.9357853,CAN(BC)
2022-06-18 0:00,12.9078236,CAN(BC)
2022-06-26 0:00,14.1665487,CAN(BC)
2022-07-04 0:00,15.1185808,CAN(BC)
2022-07-12 0:00,14.7074509,CAN(BC)
2022-07-20 0:00,17.1328411,CAN(BC)
2022-07-28 0:00,19.3244228,CAN(BC)
2022-08-05 0:00,15.4033022,CAN(BC)
2022-08-13 0:00,15.9577665,CAN(BC)
2022-08-21 0:00,16.7709007,CAN(BC)
2022-08-29 0:00,15.6134167,CAN(BC)
2022-09-06 0:00,14.3995028,CAN(BC)
2022-09-14 0:00,13.8244257,CAN(BC)
2022-09-22 0:00,14.0763683,CAN(BC)
2022-09-30 0:00,14.567627,CAN(BC)
2022-10-08 0:00,13.7737398,CAN(BC)
2022-10-16 0:00,12.3202696,CAN(BC)
2022-10-24 0:00,10.3599434,CAN(BC)
2022-11-01 0:00,10.0580797,CAN(BC)
2022-11-09 0:00,9.68527412,CAN(BC)
2022-11-17 0:00,9.36708641,CAN(BC)
2022-11-25 0:00,8.97558498,CAN(BC)
2022-12-03 0:00,8.64202309,CAN(BC)
2022-12-11 0:00,8.55464649,CAN(BC)
2022-12-19 0:00,7.46353531,CAN(BC)
2022-12-27 0:00,8.66440964,CAN(BC)
2023-01-01 0:00,8.49603939,CAN(BC)
2023-01-09 0:00,7.96581364,CAN(BC)
2023-01-17 0:00,8.42056465,CAN(BC)
2023-01-25 0:00,8.0803318,CAN(BC)
2023-02-02 0:00,7.99656487,CAN(BC)
2023-02-10 0:00,7.78797579,CAN(BC)
2023-02-18 0:00,7.55172014,CAN(BC)
2023-02-26 0:00,7.20237589,CAN(BC)
2023-03-06 0:00,7.32743835,CAN(BC)
2023-03-14 0:00,7.44977188,CAN(BC)
2023-03-22 0:00,7.82875776,CAN(BC)
2023-03-30 0:00,7.86606312,CAN(BC)
2023-04-07 0:00,8.09223652,CAN(BC)
2023-04-15 0:00,8.14833069,CAN(BC)
2023-04-23 0:00,9.25235558,CAN(BC)
2023-05-01 0:00,10.4772339,CAN(BC)
2023-05-09 0:00,12.1180286,CAN(BC)
2023-05-17 0:00,12.6340914,CAN(BC)
2023-05-25 0:00,12.3921461,CAN(BC)
2023-06-02 0:00,12.3822479,CAN(BC)
2023-06-10 0:00,12.4034996,CAN(BC)
2023-06-18 0:00,12.7047968,CAN(BC)
2023-06-26 0:00,13.5992088,CAN(BC)
2023-07-04 0:00,15.1613264,CAN(BC)
2023-07-12 0:00,15.0451183,CAN(BC)
2023-07-20 0:00,15.7022963,CAN(BC)
2023-07-28 0:00,15.6126547,CAN(BC)
2023-08-05 0:00,16.5219498,CAN(BC)
2023-08-13 0:00,15.948452,CAN(BC)
2023-08-21 0:00,14.2055283,CAN(BC)
2023-08-29 0:00,14.9436283,CAN(BC)
2023-09-06 0:00,14.8459406,CAN(BC)
2023-09-14 0:00,14.185298,CAN(BC)
2023-09-22 0:00,13.5489111,CAN(BC)
2023-09-30 0:00,13.2462931,CAN(BC)
2023-10-08 0:00,13.3448687,CAN(BC)
2023-10-16 0:00,11.912797,CAN(BC)
2023-10-24 0:00,11.7829914,CAN(BC)
2023-11-01 0:00,11.6467648,CAN(BC)
2023-11-09 0:00,11.1964874,CAN(BC)
2023-11-17 0:00,10.5245085,CAN(BC)
2023-11-25 0:00,10.4183359,CAN(BC)
2023-12-03 0:00,9.9442749,CAN(BC)
2023-12-11 0:00,9.89911461,CAN(BC)
2023-12-19 0:00,9.67253876,CAN(BC)
2023-12-27 0:00,9.72964001,CAN(BC)
2024-01-01 0:00,9.57801342,CAN(BC)
2024-01-09 0:00,8.8519268,CAN(BC)
2024-01-17 0:00,8.63801861,CAN(BC)
2024-01-25 0:00,7.84518099,CAN(BC)
2024-02-02 0:00,9.2466774,CAN(BC)
2024-02-10 0:00,8.60503769,CAN(BC)
2024-02-18 0:00,9.20288563,CAN(BC)
2024-02-26 0:00,8.39479542,CAN(BC)
2024-03-05 0:00,8.2068882,CAN(BC)
2024-03-13 0:00,9.38921928,CAN(BC)
2024-03-21 0:00,9.43544006,CAN(BC)
2024-03-29 0:00,9.46255207,CAN(BC)
2024-04-06 0:00,9.53456306,CAN(BC)
2024-04-14 0:00,9.77241516,CAN(BC)
2024-04-22 0:00,9.84955215,CAN(BC)
2024-04-30 0:00,10.4012032,CAN(BC)
2024-05-08 0:00,11.2865887,CAN(BC)
2024-05-16 0:00,10.6333561,CAN(BC)
2024-05-24 0:00,11.2000475,CAN(BC)
2024-06-01 0:00,11.4928093,CAN(BC)
2024-06-09 0:00,11.989089,CAN(BC)
2024-06-17 0:00,13.1200895,CAN(BC)
2024-06-25 0:00,12.793561,CAN(BC)
2024-07-03 0:00,15.1939316,CAN(BC)
2024-07-11 0:00,16.5285969,CAN(BC)
2024-07-19 0:00,14.7551107,CAN(BC)
2024-07-27 0:00,16.2974281,CAN(BC)
2024-08-04 0:00,17.8644199,CAN(BC)
2024-08-12 0:00,15.4328985,CAN(BC)
2024-08-20 0:00,14.121129,CAN(BC)
2024-08-28 0:00,14.9361811,CAN(BC)
2024-09-05 0:00,15.8326721,CAN(BC)
2024-09-13 0:00,13.6066694,CAN(BC)
2024-09-21 0:00,12.7629328,CAN(BC)
2024-09-29 0:00,12.1587753,CAN(BC)
2024-10-07 0:00,12.4072628,CAN(BC)
2024-10-15 0:00,12.4358149,CAN(BC)
2024-10-23 0:00,11.4967089,CAN(BC)
2024-10-31 0:00,11.1638193,CAN(BC)
2024-11-08 0:00,10.5966196,CAN(BC)
2024-11-16 0:00,10.4278822,CAN(BC)
2024-11-24 0:00,9.82086086,CAN(BC)
2024-12-02 0:00,9.89872169,CAN(BC)
2024-12-10 0:00,9.60733032,CAN(BC)
2024-12-18 0:00,9.5318861,CAN(BC)
2024-12-26 0:00,9.49143124,CAN(BC)
2025-01-01 0:00,9.55416393,CAN(BC)
2025-01-09 0:00,8.72380543,CAN(BC)
2025-01-17 0:00,8.03734303,CAN(BC)
2025-01-25 0:00,7.74814463,CAN(BC)
2025-02-02 0:00,7.39775229,CAN(BC)
2025-02-10 0:00,7.13069248,CAN(BC)
2025-02-18 0:00,6.94082975,CAN(BC)
2025-02-26 0:00,8.15407372,CAN(BC)
2025-03-06 0:00,8.3295908,CAN(BC)
2025-03-14 0:00,8.15693092,CAN(BC)
2025-03-22 0:00,8.52839279,CAN(BC)
2025-03-30 0:00,8.96918964,CAN(BC)
2025-04-07 0:00,9.34177208,CAN(BC)
2025-04-15 0:00,9.75973606,CAN(BC)
2025-04-23 0:00,9.92798233,CAN(BC)
2025-05-01 0:00,10.6353245,CAN(BC)
2025-05-09 0:00,11.2486963,CAN(BC)
2025-05-17 0:00,11.193819,CAN(BC)
2025-05-25 0:00,11.9966688,CAN(BC)
2025-06-02 0:00,12.9275084,CAN(BC)
2025-06-10 0:00,11.8219013,CAN(BC)
2025-06-18 0:00,12.5435076,CAN(BC)
2025-06-26 0:00,13.88974,CAN(BC)
2025-07-04 0:00,13.8229713,CAN(BC)
2025-07-12 0:00,16.1321697,CAN(BC)
2025-07-20 0:00,14.5692987,CAN(BC)
2025-07-28 0:00,15.9138079,CAN(BC)
2025-08-05 0:00,16.0398521,CAN(BC)
2025-08-13 0:00,15.3861046,CAN(BC)
2025-08-21 0:00,15.9906816,CAN(BC)
2025-08-29 0:00,17.3773918,CAN(BC)
2025-09-06 0:00,16.1153393,CAN(BC)
2025-09-14 0:00,14.5659647,CAN(BC)
2025-09-22 0:00,13.7719011,CAN(BC)
2025-09-30 0:00,13.1083298,CAN(BC)
2025-10-08 0:00,12.1443081,CAN(BC)
2025-10-16 0:00,11.8685026,CAN(BC)
2025-10-24 0:00,11.5236359,CAN(BC)
2025-11-01 0:00,11.1038189,CAN(BC)
2025-11-09 0:00,10.8891659,CAN(BC)
2025-11-17 0:00,10.4854307,CAN(BC)
2025-11-25 0:00,10.454483,CAN(BC)
2025-12-03 0:00,9.57641029,CAN(BC)
2025-12-11 0:00,10.7322397,CAN(BC)
2025-12-19 0:00,10.0368137,CAN(BC)
2025-12-27 0:00,8.82029915,CAN(BC)
2026-01-01 0:00,9.14565659,CAN(BC)
2026-01-09 0:00,9.60570621,CAN(BC)
2026-01-17 0:00,9.11057568,CAN(BC)
2026-01-25 0:00,8.0832243,CAN(BC)
2026-02-02 0:00,9.46222591,CAN(BC)
2026-02-10 0:00,9.08119297,CAN(BC)
2026-02-18 0:00,8.76270866,CAN(BC)
2026-02-26 0:00,8.7164793,CAN(BC)
2026-03-06 0:00,8.71921062,CAN(BC)
2026-03-14 0:00,8.71464062,CAN(BC)
2026-03-22 0:00,8.70311928,CAN(BC)
2026-03-30 0:00,8.69135761,CAN(BC)
2002-07-04 0:00,10.7511129,CAN(NL)
2002-07-11 12:00,11.3476524,CAN(NL)
2002-07-19 12:40,12.9104977,CAN(NL)
2002-07-27 12:00,13.7646294,CAN(NL)
2002-08-06 15:25,15.6354246,CAN(NL)
2002-08-12 12:00,17.1438389,CAN(NL)
2002-08-20 12:40,16.7092495,CAN(NL)
2002-08-28 12:00,14.78934,CAN(NL)
2002-09-05 12:15,13.7124243,CAN(NL)
2002-09-13 12:00,10.6549578,CAN(NL)
2002-09-21 12:10,11.0004702,CAN(NL)
2002-09-29 12:00,9.43300438,CAN(NL)
2002-10-07 12:15,8.84366131,CAN(NL)
2002-10-15 12:00,8.36075497,CAN(NL)
2002-10-23 12:10,7.42314386,CAN(NL)
2002-10-31 12:00,4.81571198,CAN(NL)
2002-11-08 12:10,4.53471136,CAN(NL)
2002-11-16 12:00,3.92270613,CAN(NL)
2002-11-24 12:10,3.36645436,CAN(NL)
2002-12-02 12:00,2.41809416,CAN(NL)
2002-12-10 12:10,1.8858248,CAN(NL)
2002-12-18 12:00,1.63606513,CAN(NL)
2002-12-26 12:10,1.14676404,CAN(NL)
2002-12-31 12:30,0.513060153,CAN(NL)
2003-01-08 12:15,0.477708608,CAN(NL)
2003-01-16 12:30,,CAN(NL)
2003-01-24 12:15,-0.543811381,CAN(NL)
2003-02-01 12:30,1.2541815,CAN(NL)
2003-02-09 12:15,,CAN(NL)
2003-02-17 12:30,,CAN(NL)
2003-02-25 12:15,,CAN(NL)
2003-03-05 12:30,,CAN(NL)
2003-03-13 12:15,-1.44506443,CAN(NL)
2003-03-21 12:30,-1.33888924,CAN(NL)
2003-03-29 12:15,-0.010996177,CAN(NL)
2003-04-06 12:30,-0.280056179,CAN(NL)
2003-04-14 12:15,-0.696253538,CAN(NL)
2003-04-22 12:50,-0.050583407,CAN(NL)
2003-04-30 12:15,0.540702999,CAN(NL)
2003-05-08 12:50,1.71159327,CAN(NL)
2003-05-16 12:15,2.48470974,CAN(NL)
2003-05-24 12:50,4.8457551,CAN(NL)
2003-06-01 12:15,4.66395473,CAN(NL)
2003-06-09 12:50,5.48920727,CAN(NL)
2003-06-17 12:15,8.30418682,CAN(NL)
2003-06-25 12:50,10.5074511,CAN(NL)
2003-07-03 12:15,10.5646276,CAN(NL)
2003-07-11 12:50,14.8128166,CAN(NL)
2003-07-19 12:15,15.4246922,CAN(NL)
2003-07-27 12:50,14.9948626,CAN(NL)
2003-08-04 12:15,14.611433,CAN(NL)
2003-08-12 13:20,16.6089211,CAN(NL)
2003-08-20 12:15,16.9405918,CAN(NL)
2003-08-28 12:30,14.9555006,CAN(NL)
2003-09-05 12:15,14.1831961,CAN(NL)
2003-09-13 12:30,14.1641779,CAN(NL)
2003-09-21 12:15,14.4222889,CAN(NL)
2003-09-29 12:30,14.1787281,CAN(NL)
2003-10-07 12:15,12.7658272,CAN(NL)
2003-10-23 12:15,10.5269356,CAN(NL)
2003-10-31 12:30,8.68727303,CAN(NL)
2003-11-08 12:15,5.33253574,CAN(NL)
2003-11-16 12:30,4.74555111,CAN(NL)
2003-11-24 12:15,4.9511447,CAN(NL)
2003-12-02 12:30,4.48861837,CAN(NL)
2003-12-10 12:15,3.60059357,CAN(NL)
2003-12-18 12:30,3.19149542,CAN(NL)
2003-12-26 12:15,2.96029067,CAN(NL)
2003-12-31 12:00,2.14045286,CAN(NL)
2004-01-08 12:50,1.88015914,CAN(NL)
2004-01-16 12:00,0.908709526,CAN(NL)
2004-01-24 12:50,0.612850785,CAN(NL)
2004-02-01 12:15,0.215746671,CAN(NL)
2004-02-09 12:50,0.204035729,CAN(NL)
2004-02-17 12:00,-0.566480756,CAN(NL)
2004-02-25 12:50,-0.248164371,CAN(NL)
2004-03-04 12:00,-0.188557893,CAN(NL)
2004-03-12 12:00,-0.066300511,CAN(NL)
2004-03-20 12:00,-0.116765045,CAN(NL)
2004-03-28 12:00,0.08170481,CAN(NL)
2004-04-05 12:00,0.523902118,CAN(NL)
2004-04-13 12:00,0.939204395,CAN(NL)
2004-04-21 12:30,0.856941819,CAN(NL)
2004-04-29 12:00,2.37940598,CAN(NL)
2004-05-07 12:30,1.998353,CAN(NL)
2004-05-15 12:00,3.01263571,CAN(NL)
2004-05-23 12:30,3.62329149,CAN(NL)
2004-05-31 12:00,4.29488182,CAN(NL)
2004-06-08 12:30,4.99650097,CAN(NL)
2004-06-16 12:00,6.52615786,CAN(NL)
2004-06-24 12:30,8.52696323,CAN(NL)
2004-07-02 12:00,11.2382174,CAN(NL)
2004-07-10 12:30,12.4910212,CAN(NL)
2004-07-18 12:00,15.8235245,CAN(NL)
2004-07-26 12:30,15.6308861,CAN(NL)
2004-08-03 12:00,16.5363312,CAN(NL)
2004-08-11 12:30,16.9864178,CAN(NL)
2004-08-19 12:00,16.4900074,CAN(NL)
2004-08-27 12:30,15.8284836,CAN(NL)
2004-09-04 12:00,14.0971203,CAN(NL)
2004-09-12 12:00,13.6953707,CAN(NL)
2004-09-20 12:00,9.85192204,CAN(NL)
2004-09-28 12:00,9.58720207,CAN(NL)
2004-10-06 12:00,9.50111294,CAN(NL)
2004-10-14 12:00,9.74817276,CAN(NL)
2004-10-22 12:50,9.30294704,CAN(NL)
2004-10-30 12:00,7.89732027,CAN(NL)
2004-11-07 12:50,6.69000626,CAN(NL)
2004-11-15 12:00,5.74913597,CAN(NL)
2004-11-23 12:50,5.27124453,CAN(NL)
2004-12-01 12:00,4.24518967,CAN(NL)
2004-12-09 12:50,3.47483754,CAN(NL)
2004-12-17 12:00,3.43696785,CAN(NL)
2004-12-25 12:50,2.76270008,CAN(NL)
2004-12-31 12:10,2.13762903,CAN(NL)
2005-01-08 12:00,1.43100154,CAN(NL)
2005-01-16 12:10,1.3842665,CAN(NL)
2005-01-24 12:00,0.726008594,CAN(NL)
2005-02-01 12:10,0.263578922,CAN(NL)
2005-02-09 12:00,0.277901322,CAN(NL)
2005-02-17 12:10,3.28577542,CAN(NL)
2005-02-25 12:00,0.209587723,CAN(NL)
2005-03-05 12:10,0.183848843,CAN(NL)
2005-03-13 12:00,0.344680578,CAN(NL)
2005-03-29 12:00,0.517985642,CAN(NL)
2005-04-06 12:15,0.906080365,CAN(NL)
2005-04-14 12:00,0.876495242,CAN(NL)
2005-04-22 12:40,1.31324887,CAN(NL)
2005-04-30 12:00,2.91848898,CAN(NL)
2005-05-08 12:40,3.24470496,CAN(NL)
2005-05-16 12:00,3.87466788,CAN(NL)
2005-05-24 12:40,5.06166363,CAN(NL)
2005-06-01 12:00,6.72515631,CAN(NL)
2005-06-09 12:40,7.13022804,CAN(NL)
2005-06-17 12:00,8.32938385,CAN(NL)
2005-06-25 12:40,9.57621098,CAN(NL)
2005-07-03 12:00,11.4264956,CAN(NL)
2005-07-11 12:40,13.1329823,CAN(NL)
2005-07-19 12:00,14.9588833,CAN(NL)
2005-07-27 12:40,14.4459896,CAN(NL)
2005-08-04 12:00,15.0965824,CAN(NL)
2005-08-12 12:40,15.7194128,CAN(NL)
2005-08-20 12:00,16.27458,CAN(NL)
2005-09-05 12:00,17.0618649,CAN(NL)
2005-09-13 12:10,14.6683884,CAN(NL)
2005-09-21 12:00,12.4500914,CAN(NL)
2005-09-29 12:10,11.7202883,CAN(NL)
2005-10-07 12:00,10.7932167,CAN(NL)
2005-10-15 12:10,10.3255157,CAN(NL)
2005-10-23 12:00,8.7625742,CAN(NL)
2005-10-31 12:10,7.82608509,CAN(NL)
2005-11-08 12:00,7.04523802,CAN(NL)
2005-11-16 12:10,6.6125288,CAN(NL)
2005-11-24 12:00,6.1598711,CAN(NL)
2005-12-02 12:10,5.84030342,CAN(NL)
2005-12-10 12:00,4.56289291,CAN(NL)
2005-12-18 12:10,3.31455255,CAN(NL)
2005-12-26 12:00,3.74697471,CAN(NL)
2005-12-31 12:15,2.97992301,CAN(NL)
2006-01-08 12:30,2.61957979,CAN(NL)
2006-01-16 12:15,2.22623134,CAN(NL)
2006-01-24 12:30,1.26778245,CAN(NL)
2006-02-01 12:15,0.916095555,CAN(NL)
2006-02-09 12:30,0.647996306,CAN(NL)
2006-02-17 12:15,0.687885642,CAN(NL)
2006-02-25 12:30,0.648348927,CAN(NL)
2006-03-05 12:15,0.377087623,CAN(NL)
2006-03-13 12:30,0.60044831,CAN(NL)
2006-03-21 12:15,0.461012274,CAN(NL)
2006-03-29 12:30,0.594009936,CAN(NL)
2006-04-06 12:15,1.06043506,CAN(NL)
2006-04-14 12:35,1.15116239,CAN(NL)
2006-04-22 12:15,1.47562826,CAN(NL)
2006-04-30 12:55,3.34601521,CAN(NL)
2006-05-08 12:15,5.13133812,CAN(NL)
2006-05-16 12:55,5.3478756,CAN(NL)
2006-05-24 12:15,5.75654316,CAN(NL)
2006-06-01 12:55,7.40834284,CAN(NL)
2006-06-09 12:15,9.64238071,CAN(NL)
2006-06-17 12:55,11.8551235,CAN(NL)
2006-06-25 12:15,12.7508926,CAN(NL)
2006-07-03 12:55,13.0114384,CAN(NL)
2006-07-11 12:15,14.7345829,CAN(NL)
2006-07-19 12:55,15.1999083,CAN(NL)
2006-07-27 12:20,15.6073389,CAN(NL)
2006-08-04 12:55,15.4750395,CAN(NL)
2006-08-12 12:20,16.0546417,CAN(NL)
2006-08-20 12:55,16.5090618,CAN(NL)
2006-08-28 12:20,15.4290171,CAN(NL)
2006-09-05 12:35,15.4083052,CAN(NL)
2006-09-13 12:20,13.3894005,CAN(NL)
2006-09-21 12:35,12.5566273,CAN(NL)
2006-09-29 12:20,11.8470764,CAN(NL)
2006-10-07 12:35,11.4759979,CAN(NL)
2006-10-15 12:20,11.0581322,CAN(NL)
2006-10-23 12:35,9.53064251,CAN(NL)
2006-10-31 12:20,8.26801682,CAN(NL)
2006-11-08 12:35,7.889009,CAN(NL)
2006-11-16 12:20,7.27218151,CAN(NL)
2006-11-24 12:35,6.65549946,CAN(NL)
2006-12-02 12:20,5.12698555,CAN(NL)
2006-12-10 12:35,3.95598054,CAN(NL)
2006-12-18 12:20,2.87976789,CAN(NL)
2006-12-26 12:35,2.33003259,CAN(NL)
2006-12-31 12:50,1.6008141,CAN(NL)
2007-01-08 12:00,2.06327653,CAN(NL)
2007-01-16 12:50,0.713363886,CAN(NL)
2007-01-24 12:00,0.052208342,CAN(NL)
2007-02-01 12:00,1.04233778,CAN(NL)
2007-02-09 12:00,0.088358238,CAN(NL)
2007-02-17 12:00,-0.148548111,CAN(NL)
2007-02-25 12:05,-0.789930761,CAN(NL)
2007-03-05 12:00,-1.06849706,CAN(NL)
2007-03-13 12:05,-0.444765627,CAN(NL)
2007-03-21 12:00,-0.386268616,CAN(NL)
2007-03-29 12:05,-0.297019809,CAN(NL)
2007-04-06 12:00,-0.171743631,CAN(NL)
2007-04-14 12:35,-0.096468911,CAN(NL)
2007-04-22 12:00,0.272531956,CAN(NL)
2007-04-30 12:35,1.3526026,CAN(NL)
2007-05-08 12:00,2.75872803,CAN(NL)
2007-05-16 12:35,2.93981409,CAN(NL)
2007-05-24 12:00,3.83712292,CAN(NL)
2007-06-01 12:35,4.33686304,CAN(NL)
2007-06-09 12:00,9.65551853,CAN(NL)
2007-06-17 12:35,9.72745991,CAN(NL)
2007-06-25 12:00,9.82406521,CAN(NL)
2007-07-03 12:35,10.575676,CAN(NL)
2007-07-11 12:00,13.4897232,CAN(NL)
2007-07-19 12:35,14.3383179,CAN(NL)
2007-07-27 12:00,16.9172077,CAN(NL)
2007-08-04 12:35,15.2347927,CAN(NL)
2007-08-12 12:00,14.5315533,CAN(NL)
2007-08-20 12:35,14.375783,CAN(NL)
2007-08-28 12:00,14.7014036,CAN(NL)
2007-09-13 12:00,13.1587849,CAN(NL)
2007-09-21 12:00,12.814456,CAN(NL)
2007-09-29 12:00,11.4509382,CAN(NL)
2007-10-07 12:00,9.51793098,CAN(NL)
2007-10-15 12:00,8.54802895,CAN(NL)
2007-10-23 12:00,8.19972706,CAN(NL)
2007-10-31 12:00,7.28147936,CAN(NL)
